20200208,浦东,张江,小区中间位置，中间楼层，诚意出售必看好房,329万,2室1厅 | 57.96平米 | 南 | 毛坯 | 中楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_mcZHP7koM_1.jpg.296x216.jpg
20200208,浦东,张江,精装修，保养的很不错，省时省力，可拎包入住。必看好房,335万,2室1厅 | 67.5平米 | 南 | 精装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-39974602-dbb3-47a6-9043-f247f7cd6aff.jpg.296x216.jpg
20200208,浦东,张江,经典小户型，卧室朝南，客厅宽敞 税费少，业主急售必看好房,280万,1室1厅 | 64.93平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e2d75e0e-afa5-4de8-9809-d1e9e0b87770.png.296x216.jpg
20200208,浦东,张江,精装修+拎包入住+生活配套完善必看好房,480万,3室2厅 | 101.3平米 | 南 北 | 精装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e848b050-cfc4-4eb6-b94b-aa38d5cabe5f.jpg.296x216.jpg
20200208,浦东,张江,房子装修保养好，总价少，户型通透，可拎包入住必看好房,255万,1室1厅 | 45.59平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_miLi1fwoj_1.jpg.296x216.jpg
20200208,浦东,张江,非顶楼+户型方正+视野开阔+税费各付+业主急售！必看好房,223万,1室1厅 | 52.09平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_8ZnaXIaEQ_1.jpg.296x216.jpg
20200208,浦东,张江,叠加别墅，满五唯一，价格可谈，看房方便必看好房,880万,3室2厅 | 157.65平米 | 南 | 精装 | 下叠(共5层) | 2006年建 | 板楼 | 叠拼别墅,https://image1.ljcdn.com/310000-inspection/3463bf53-264e-46c2-ab91-8df012b6cdfd.jpg.296x216.jpg
20200208,浦东,张江,两间一房 精装自住 好出租 无个税  楼层位置好必看好房,310万,2室1厅 | 74.61平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/5cbb4844-0679-4cf6-b77f-4747fce35efa.jpg.296x216.jpg
20200208,浦东,张江,张江广兰路叠加别墅，买两层给一层，业主置换急售。必看好房,1280万,4室2厅 | 183.83平米 | 南 | 精装 | 下叠(共4层) | 2006年建 | 板楼 | 叠拼别墅,https://image1.ljcdn.com/310000-inspection/a6cfc96e-d77f-46db-9951-6ca38690a0cb.jpg.296x216.jpg
20200208,浦东,张江,此房大三房 户型好 超划算  位置好 欢迎看房必看好房,470万,3室2厅 | 115.03平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,
20200208,浦东,张江,户型方正，采光充足。地铁出行方便 房东诚意出售必看好房,395万,3室2厅 | 114.85平米 | 南 北 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/6efc0c31-8bec-4317-acff-05efbb6c990f.png.296x216.jpg
20200208,浦东,张江,中间楼层+05年房子+南门幼儿园+视野开阔必看好房,385万,2室1厅 | 72.16平米 | 南 | 毛坯 | 中楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/29d1fa98-b69f-4b46-a872-22c8aee9a923.png.296x216.jpg
20200208,浦东,张江,经典一房+一手动迁+户型方正+小区央座+近地铁13号线必看好房,280万,1室1厅 | 56.1平米 | 南 | 毛坯 | 中楼层(共6层) | 2012年建 | 板楼,
20200208,浦东,张江,用心推荐+精装修+楼层好+小区安静位置+采光充足房主自荐,178万,1室1厅 | 67平米 | 北 | 精装 | 低楼层(共17层)  | 板楼,https://image1.ljcdn.com/310000-inspection/test-20701bdf-3cd1-4597-bac7-3d778b3edddd.png.296x216.jpg
20200208,浦东,张江,小区好位子，楼层棒，面对大花园...,320万,1室2厅 | 62.04平米 | 南 | 毛坯 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-a059cd1b-aebf-47ec-83ac-aef21ade3db6.png.296x216.jpg
20200208,浦东,张江,电梯房，一梯两户，链家有钥匙， 满五年，户型方正,900万,3室2厅 | 162.32平米 | 南 | 精装 | 6层 | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f71a136f-0bf1-498c-9fa3-5d923317ff90.jpg.296x216.jpg
20200208,浦东,张江,近地铁，次新房，位置好，顶楼带阁楼，价格便宜。,430万,3室2厅 | 112.43平米 | 南 | 简装 | 高楼层(共6层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-dcdad0fc-e4b4-4d3a-8c5a-3747b208b5ca.jpg.296x216.jpg
20200208,浦东,张江,广兰路正气复式四房随时看诚意出售,1260万,4室2厅 | 185.08平米 | 南 | 简装 | 中楼层(共7层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d80fb157-f8a9-41c6-b961-80290a571894.jpg.296x216.jpg
20200208,浦东,张江,香楠小区 3室2厅 465万,465万,3室2厅 | 85.79平米 | 南 | 精装 | 低楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_o8tcPlluc_1.jpg.296x216.jpg
20200208,浦东,张江,诚意出售，小区中间位置，置换诚意出售。,283万,1室1厅 | 54.52平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FbqFvyemS_1.jpg.296x216.jpg
20200208,浦东,张江,一手动迁＋高区＋南北通＋次新小区环境佳＋税费少,365万,2室2厅 | 84.9平米 | 南 北 | 简装 | 高楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_v3tSR0I7g_1.jpg.296x216.jpg
20200208,浦东,张江,精装，二期中间楼层栋距大，二梯二户，南北通采光好,700万,2室2厅 | 112.79平米 | 南 | 精装 | 低楼层(共19层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-65f6302a-e973-4fbe-84f3-dcdc1a560761.jpg.296x216.jpg
20200208,浦东,张江,一手动迁 满五唯一 有大阁楼 随时看房 南北通 着急卖,565万,3室2厅 | 115.36平米 | 南 北 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fa152ff2-b798-42f5-b8bd-40feae9621af.jpg.296x216.jpg
20200208,浦东,张江,商品房满五唯一＋税费少＋中楼楼层采光无遮挡看房方便,323万,2室1厅 | 80.92平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9423e627-03f8-4d98-a237-9494902625d7.jpg.296x216.jpg
20200208,浦东,张江,一手动迁，税费少，位置安静，不靠路，业主急售,240万,1室2厅 | 60.89平米 | 南 | 简装 | 低楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9affd389-c2e1-429b-b765-0916639110d0.jpg.296x216.jpg
20200208,浦东,张江,广兰路地铁边，精装大两房，业主诚意出售，看房方便,350万,2室2厅 | 71.76平米 | 西 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-97dcf4ba-f573-4234-8dba-12e565394ef7.jpg.296x216.jpg
20200208,浦东,张江,一手动迁，满二唯一，一南一北两房，全明户型，随时看,385万,2室2厅 | 83.75平米 | 南 | 简装 | 低楼层(共14层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vfsz2hJ4o_1.jpg.296x216.jpg
20200208,浦东,张江,满五唯一，诚意出售，价格可谈，自住看房方便,705万,2室2厅 | 102.94平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3c3c993c-464b-47f8-bf7d-b333e6724fc7.jpg.296x216.jpg
20200208,浦东,张江,二期精装三房+位置佳+近地铁+可谈,830万,3室2厅 | 135.33平米 | 南 | 精装 | 低楼层(共19层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5a791da9-6de9-471c-bf6c-7fffea015ea2.jpg.296x216.jpg
20200208,浦东,张江,本房源满五唯一税费低，小区带电梯，一梯两户小高层房主自荐,765万,3室2厅 | 125.46平米 | 南 | 精装 | 低楼层(共11层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-93a21a49-8d6b-46e7-9e47-7ac866de5a13.jpg.296x216.jpg
20200208,浦东,张江,楼层位置佳+带产权车位+精装修+业主诚心出售,705万,3室1厅 | 112.48平米 | 南 | 精装 | 中楼层(共18层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_gp6zIjAd1_1.jpg.296x216.jpg
20200208,浦东,张江,少有户型，顶楼复式楼上两个露台，小区中间位置满五年房主自荐,815万,6室2厅 | 131.83平米 | 南 北 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-540a183f-2f8a-47c2-bd31-db39245eb2bd.jpg.296x216.jpg
20200208,浦东,张江,景观位置  大四房    楼层佳  精装修  可看上海三件套,1218万,4室2厅 | 166.78平米 | 南 | 精装 | 高楼层(共19层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-34ccc7ce-2660-4b05-952c-dab379bd5923.jpg.296x216.jpg
20200208,浦东,张江,小区环境优美 房形正气   房东诚意出售,815万,2室2厅 | 89.08平米 | 南 | 简装 | 中楼层(共17层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oSIWhsbqN_1.jpg.296x216.jpg
20200208,浦东,张江,香楠小区 2室1厅 350万,350万,2室1厅 | 60.69平米 | 南 | 其他 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RdgyIQxMP_1.jpg.296x216.jpg
20200208,浦东,张江,玉兰大3房带阁楼， 业主精装自住，阁楼已开通，视野好,575万,3室2厅 | 111.28平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-295250c9-cdda-42e1-ad6a-b198fa0f70e2.jpg.296x216.jpg
20200208,浦东,张江,顶楼复式，业主诚意出售，小区中间位置，前排临河！,1039万,4室2厅 | 186.31平米 | 南 | 简装 | 高楼层(共19层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3bbEjAUuz_1.jpg.296x216.jpg
20200208,浦东,张江,满五年唯一  新装修一年 诚意出售 户型方正 两卧朝南房主自荐,308万,2室1厅 | 74.61平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lcKpcASTQ_1.jpg.296x216.jpg
20200208,浦东,张江,地铁2号线+精装两房房+高区采光好+不靠路+诚意急售,788万,2室2厅 | 94.63平米 | 南 | 精装 | 中楼层(共8层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_clr6NaoUc_1.jpg.296x216.jpg
20200208,浦东,张江,六楼带阁楼，24小时看房，满五唯一税费少，价钱可谈,550万,3室2厅 | 113平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_c5lMl3ljA_1.jpg.296x216.jpg
20200208,浦东,张江,2号线广兰路站 无增值税  低总价两房,310万,2室1厅 | 54.62平米 | 东 南 | 其他 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-dee5cf33-634e-4748-9d73-8a7d7aca2723.jpg.296x216.jpg
20200208,浦东,张江,远离高架，小区中间位置，带车位，业主诚意出售,950万,3室2厅 | 143.55平米 | 南 | 毛坯 | 中楼层(共13层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_whU0ctVkq_1.jpg.296x216.jpg
20200208,浦东,张江,楼栋位置佳+带产权车位+自住精装修+高价买进税费低房主自荐,710万,2室2厅 | 113.25平米 | 南 | 精装 | 低楼层(共19层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_46aYxTZyq_1.jpg.296x216.jpg
20200208,浦东,张江,中芯花园 双南两房 低于市场价 诚意出售房主自荐,520万,2室2厅 | 89.68平米 | 南 | 精装 | 低楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-c3054074-16a4-4d18-9dfe-de68c723c28f.jpg.296x216.jpg
20200208,浦东,张江,广兰精装地铁两房，一手动迁税费少，业主诚意出售,315万,2室1厅 | 57.2平米 | 南 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-13132b8a-9536-41c2-b9f1-4c5ea7955098.jpg.296x216.jpg
20200208,浦东,张江,日月光水岸花园(一期) 2室2厅 650万,650万,2室2厅 | 90.42平米 | 南 | 精装 | 中楼层(共13层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_UWtqNkkmQ_1.jpg.296x216.jpg
20200208,浦东,张江,满五唯一  税费少 位置好 楼层佳 价格可谈房主自荐,645万,2室2厅 | 97.62平米 | 南 | 简装 | 高楼层(共18层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-69113fab-2c25-484f-8531-87096210f106.jpg.296x216.jpg
20200208,浦东,张江,南风进出不折曲 闭卧阳台伴日落 安逸舒适佳人陪,990万,3室2厅 | 143平米 | 南 | 精装 | 中楼层(共13层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_iYp49kiqX_1.jpg.296x216.jpg
20200208,浦东,张江,此房房龄较新，位置比较好，楼层中间偏上，视野开阔。,650万,2室2厅 | 101.65平米 | 南 北 | 精装 | 中楼层(共11层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_QWQHRhMVj_1.jpg.296x216.jpg
20200208,浦东,张江,精装修自住，置换诚意出售，看中价格可谈,850万,3室2厅 | 134.96平米 | 南 | 精装 | 中楼层(共18层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_sdKQQwh3y_1.jpg.296x216.jpg
20200208,浦东,张江,房东 急卖+诚意出售  看房方便,308万,2室1厅 | 74.61平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_gmTci8qbZ_1.jpg.296x216.jpg
20200208,浦东,张江,13年次新房，自住精装修，满五唯一，高楼层采光好！,958万,3室2厅 | 141.18平米 | 南 | 精装 | 高楼层(共13层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8a119119-3ec9-4ad3-b286-dec32ce37963.jpg.296x216.jpg
20200208,浦东,张江,电梯商品房，品质小区，户型正气，房东诚意出售,918万,3室2厅 | 172.67平米 | 南 北 | 精装 | 中楼层(共11层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-26a6b0f2-e8f1-413e-8fef-f600b89f8156.jpg.296x216.jpg
20200208,浦东,张江,顶楼带阁楼，近地铁，原一房采光好，满5唯一 税少,299万,1室1厅 | 54平米 | 南 | 简装 | 高楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-633b044b-5f65-464c-8353-0421c2aa4e77.jpg.296x216.jpg
20200208,浦东,张江,满五年唯一，税费少，中间楼层，小区中间位置，诚意,350万,2室1厅 | 71.44平米 | 南 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kkaUxElcg_1.jpg.296x216.jpg
20200208,浦东,张江,经典南北通电梯三房，位置好中区边套，南北通。,578万,3室2厅 | 117平米 | 南 | 简装 | 中楼层(共14层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-0ab4c4da-aa81-4d6a-89a2-884e24fef600.png.296x216.jpg
20200208,浦东,张江,满五年唯一+17年全新装修+2号线金科路+业主自住保养好房主自荐,1066万,3室2厅 | 123.24平米 | 南 | 精装 | 低楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9ec622b4-2527-4306-9153-f665adad07db.jpg.296x216.jpg
20200208,浦东,张江,二期安静位置+业主诚意出售+看房方便,620万,2室2厅 | 101.03平米 | 南 | 简装 | 低楼层(共19层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-32e88294-5f1b-4c0c-812a-3cdc53a74c5f.jpg.296x216.jpg
20200208,浦东,张江,总高27层塔楼设计，电梯房视野宽阔，无遮挡光线好,380万,2室2厅 | 103.53平米 | 西南 | 精装 | 低楼层(共27层) | 1995年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_4sFszEYJw_1.jpg.296x216.jpg
20200208,浦东,张江,客厅宽阔、明户型、诚意出售，位置好,405万,3室2厅 | 114.85平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-b76c64b3-4e5f-4b38-96ee-4998239a295d.png.296x216.jpg
20200208,浦东,张江,满五不唯一税费少，景观位置，楼层棒,630万,2室2厅 | 105.25平米 | 南 | 精装 | 中楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-61337ea5-4f70-4f52-bcfe-7d347da076ae.jpg.296x216.jpg
20200208,浦东,张江,一手动迁税费少+中间位置视野好+近地铁,375万,2室2厅 | 82.73平米 | 南 | 简装 | 高楼层(共6层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lYHQBnpvD_1.jpg.296x216.jpg
20200208,浦东,张江,有钥匙看房便利！楼层好，户型好，位置好，采光好。房主自荐,649万,3室2厅 | 129.32平米 | 南 | 简装 | 中楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-933c4c3b-6e8c-4ffa-95e0-8c761e5cde85.jpg.296x216.jpg
20200208,浦东,张江,24小时看房，诚意出售，自住精装修，全明户型，边套,370万,1室1厅 | 61.35平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WdUDOnKDE_1.jpg.296x216.jpg
20200208,浦东,张江,玉兰香苑二期，新出2房，楼层好。09年房龄,450万,2室2厅 | 84平米 | 南 北 | 简装 | 中楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c0f6338d-e42f-4336-8d2d-5704283c3fc8.jpg.296x216.jpg
20200208,浦东,张江,精装自住，小区环境优美，近地铁随时看房,735万,3室2厅 | 115.38平米 | 南 | 精装 | 低楼层(共19层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0Gv8n2IXn_1.jpg.296x216.jpg
20200208,浦东,张江,香楠小区 原始小两房 税费少 业主诚意出售,293万,2室1厅 | 51.86平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5yrkoNGGq_1.jpg.296x216.jpg
20200208,浦东,张江,品质小区，户型正气，嫩被通风，看房方便，小区央位,665万,3室2厅 | 122.88平米 | 南 | 其他 | 中楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WbDcWG6yz_1.jpg.296x216.jpg
20200208,浦东,张江,一手动迁税费少+电梯高采光好+地铁13号线交通便利,405万,3室2厅 | 107.04平米 | 南 | 简装 | 高楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_YfZnqxgsX_1.jpg.296x216.jpg
20200208,浦东,张江,玉兰香苑(二期) 3室2厅 570万,570万,3室2厅 | 108.71平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_X7nG8XXXc_1.jpg.296x216.jpg
20200208,浦东,张江,贝越佳园 3室2厅 635万,635万,3室2厅 | 99.74平米 | 南 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3WzPFmHvl_1.jpg.296x216.jpg
20200208,浦东,张江,近地铁，价格可谈，税费低，看房方便,265万,1室2厅 | 59.75平米 | 南 | 简装 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3AFlUW8ZF_1.jpg.296x216.jpg
20200208,浦东,张江,顶楼带超大阁楼，自住精装修，品牌家具家电,630万,3室2厅 | 116.5平米 | 南 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_2sUr7mwmp_1.jpg.296x216.jpg
20200208,浦东,张江,此房精装修，格局方正，三开间朝南，南北通,1178万,3室2厅 | 138.3平米 | 南 | 精装 | 低楼层(共16层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_onykExvdB_1.jpg.296x216.jpg
20200208,浦东,张江,业主置换房子看中，急售，满五唯一，六楼带阁楼,670万,3室2厅 | 118.73平米 | 南 | 精装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_L5xTUNDox_1.jpg.296x216.jpg
20200208,浦东,张江,老业主委托，满五年 新装修可直接入住，随时看房！,313万,2室1厅 | 57.73平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HvkrLTgim_1.jpg.296x216.jpg
20200208,浦东,张江,春港丽园(公寓) 3室2厅 470万,470万,3室2厅 | 111.94平米 | 南 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Il2SCQwwP_1.jpg.296x216.jpg
20200208,浦东,张江,一楼带南北两个大花园！满五年税费少！南北通！,960万,3室1厅 | 135.2平米 | 南 | 精装 | 低楼层(共13层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-14af0449-b7b9-4263-ac29-5c37d02a7c2c.jpg.296x216.jpg
20200208,浦东,张江,满五唯一，楼层好，小区中间位置，不靠路,367万,2室2厅 | 62.75平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-a54d93c7-4163-4438-8d70-d8c8ed2eb788.png.296x216.jpg
20200208,浦东,张江,中间楼层，南北通两房诚意出售，看房随时,370万,2室2厅 | 87.37平米 | 南 北 | 毛坯 | 低楼层(共6层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-5a0594fa-3117-4155-8310-1c650963745c.png.296x216.jpg
20200208,浦东,张江,小区二期03年的房龄，边套带个大窗户，满五年唯一,265万,1室1厅 | 55.97平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_G7PoFTG8a_1.jpg.296x216.jpg
