20200208,宝山,杨行,海尚明城南北通大两房，单价便宜必看好房,310万,2室2厅 | 99.67平米 | 南 北 | 精装 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_c1x0oeji9_1.jpg.296x216.jpg
20200208,宝山,杨行,地铁口，前排小三房，毛坯房，满两年，看房随时有钥匙必看好房,385万,3室2厅 | 103.74平米 | 南 | 毛坯 | 低楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RC6Y3GVjt_1.jpg.296x216.jpg
20200208,宝山,杨行,AAAA级房源    满五唯一   必看好房必看好房,245万,2室1厅 | 74.86平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qWQRQ4qb5_1.jpg.296x216.jpg
20200208,宝山,杨行,公园旁精致户型，干湿分离两卫，正对白沙公园必看好房,350万,3室2厅 | 93.95平米 | 南 | 简装 | 中楼层(共12层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LmBHSc4Vx_1.jpg.296x216.jpg
20200208,宝山,杨行,飘鹰58弄，近地铁站，中间楼层，看中可沟通必看好房,350万,2室2厅 | 89平米 | 南 | 简装 | 中楼层(共18层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/49c60b27-f92d-496f-aac4-50c9a536d4ea.jpg.296x216.jpg
20200208,宝山,杨行,满五唯一，正气三房两卫，南北户型，位置好必看好房,375万,3室2厅 | 118.18平米 | 南 北 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/8ab98b75-f547-4429-a97a-dcfc86df9e3a.jpg.296x216.jpg
20200208,宝山,杨行,远洋香奈 2室2厅 346万必看好房,346万,2室2厅 | 80.59平米 | 南 | 其他 | 高楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-be9a4f94-acde-4752-afbe-1e6d779aab1d.jpg.296x216.jpg
20200208,宝山,杨行,万业紫辰苑 三期 三房 南北的 房东诚意出售必看好房,380万,3室2厅 | 99平米 | 南 | 简装 | 高楼层(共36层)  | 板楼,
20200208,宝山,杨行,满五唯一中高层一房，诚心出售，看房方便，急售急售必看好房,230万,1室2厅 | 62.13平米 | 南 | 精装 | 中楼层(共18层) | 2008年建 | 板楼,https://image1.ljcdn.com/x-se/shfdfs-image/20170824/411c554f-c64d-4b42-88f4-e2e8001c8bce.jpg.296x216.jpg
20200208,宝山,杨行,香逸湾精致两房，环境新，绿化好,306万,2室2厅 | 69.19平米 | 南 | 简装 | 低楼层(共14层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5f2c25cc-71fc-4f20-b453-d60a3a75d44f.jpg.296x216.jpg
20200208,宝山,杨行,主卧朝南，房型正气，满五年唯一房主自荐,230万,1室2厅 | 54.62平米 | 南 | 精装 | 高楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0eaf018c-7978-4551-b1c0-a93c390b052c.jpg.296x216.jpg
20200208,宝山,杨行,17楼总高18楼  一手动迁免增值税 税费少 地铁近800米,315万,2室1厅 | 77.94平米 | 南 | 毛坯 | 高楼层(共18层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-1311bd95-ab39-4970-9c91-8b6fe5248c99.png.296x216.jpg
20200208,宝山,杨行,近 地铁经典三房两卫，楼层好，位置佳,430万,3室2厅 | 127.31平米 | 南 北 | 精装 | 高楼层(共16层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e7bb4d67-b705-4e48-8658-40f3d48af9a6.jpg.296x216.jpg
20200208,宝山,杨行,顶楼复式带阁楼，大三房，得房率高，毛坯房装修方便房主自荐,425万,3室2厅 | 115.36平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_159Nb0a7w_1.jpg.296x216.jpg
20200208,宝山,杨行,海尚明城经典小三房 多一室少一事房主自荐,370万,3室2厅 | 107.49平米 | 南 北 | 精装 | 低楼层(共15层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-10e5d8bb-ca1a-4b6b-beee-c5ad71290653.jpg.296x216.jpg
20200208,宝山,杨行,杨泰二村 2室1厅 268万,268万,2室1厅 | 70.22平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RL1hdxKr4_1.jpg.296x216.jpg
20200208,宝山,杨行,面朝公园，楼层高，视野开阔，价格便宜,255万,2室1厅 | 68.19平米 | 南 | 简装 | 高楼层(共12层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BWnmqCVem_1.jpg.296x216.jpg
20200208,宝山,杨行,单价2.9万！双南两房，采光好，税费低，看房有钥匙！,218万,2室1厅 | 74.86平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7GiBcfoRF_1.jpg.296x216.jpg
20200208,宝山,杨行,精装修拎包入住三室两厅，位置好交通便利房主自荐,345万,3室2厅 | 88.69平米 | 南 | 精装 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6Brboa60J_1.jpg.296x216.jpg
20200208,宝山,杨行,小三房，总价低，有钥匙，前排视野开阔,338万,3室1厅 | 88.26平米 | 南 | 精装 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_fBrgy0GGU_1.jpg.296x216.jpg
20200208,宝山,杨行,超大地复带花园，满五唯一，飞机户型,490万,4室3厅 | 178.94平米 | 南 北 | 毛坯 | 低楼层(共6层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lGWskMSCw_1.jpg.296x216.jpg
20200208,宝山,杨行,杨行1-3号线  单价三万一平的商品大两房  去哪里找？,310万,2室1厅 | 100.51平米 | 南 北 | 毛坯 | 低楼层(共18层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FDl6TnaAD.jpg.296x216.jpg
20200208,宝山,杨行,全南户型+采光充足+交通方便+,369万,2室2厅 | 88.05平米 | 南 | 毛坯 | 中楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-73766e9b-2f5b-4de1-89f6-e2cc32fdbed7.jpg.296x216.jpg
20200208,宝山,杨行,58弄，双南户型，满五年，随时可看，视野开阔,363万,2室2厅 | 86.88平米 | 南 北 | 简装 | 中楼层(共14层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-283e8ce4-4f51-48e2-b4cc-7e14d59204ae.png.296x216.jpg
20200208,宝山,杨行,前排高层采光好 精装修  诚心出售,365万,2室2厅 | 91.34平米 | 南 北 | 精装 | 高楼层(共14层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-de108021-b50b-4952-9afc-cddb15ba98b9.jpg.296x216.jpg
20200208,宝山,杨行,海尚明城 精装三房 满五唯一  楼层好 采光充足,420万,3室2厅 | 117.38平米 | 南 | 精装 | 中楼层(共14层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-facd67d9-eefc-4576-86b5-e94198d7be33.jpg.296x216.jpg
20200208,宝山,杨行,小区中间位置+无遮挡景观房+两南一北+婚房装修+带车位房主自荐,565万,3室2厅 | 125.88平米 | 东南 南 北 | 精装 | 中楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c34a14b8-fab9-4eba-ab59-a945eb64dfa1.jpg.296x216.jpg
20200208,宝山,杨行,（新）一手动迁，附带阁楼，看房有钥匙，欢迎预约！,315万,2室2厅 | 90.16平米 | 南 | 毛坯 | 高楼层(共6层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-dc58e9c1-0428-4fa9-925f-807c37e2fb67.jpg.296x216.jpg
20200208,宝山,杨行,此房满五，税费低，房型方正，房东诚意出售价格可谈！,480万,3室3厅 | 154.12平米 | 南 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b8f636aa-daa0-44f7-a727-3fd129d22b54.jpg.296x216.jpg
20200208,宝山,杨行,穿越人海，只为与你相拥。复式，三世同堂互不打扰,410万,3室2厅 | 132.28平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rhF50VLfg_1.jpg.296x216.jpg
20200208,宝山,杨行,此房满五唯一，空间大，精装修，业主诚心出售，,595万,4室2厅 | 134平米 | 南 北 | 精装 | 中楼层(共13层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-44370fab-04d7-4e9d-ac1d-eb8ddf110ee7.png.296x216.jpg
20200208,宝山,杨行,万业高层景观房  精装修  俯瞰白沙公园房主自荐,354.5万,2室1厅 | 88.73平米 | 南 北 | 精装 | 高楼层(共31层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MR8os2hR9_1.jpg.296x216.jpg
20200208,宝山,杨行,东方丽都 3室2厅 460万房主自荐,460万,3室2厅 | 117.17平米 | 南 | 精装 | 高楼层(共5层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_85SeqWVYj_1.jpg.296x216.jpg
20200208,宝山,杨行,春江美庐(公寓) 1室1厅 256万,256万,1室1厅 | 54.82平米 | 南 | 精装 | 中楼层(共11层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0qEOH3srQ_1.jpg.296x216.jpg
20200208,宝山,杨行,经典三房，楼层佳，拎包入住，诚意出售,278万,3室1厅 | 91.14平米 | 南 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_1HHomjH81_1.jpg.296x216.jpg
20200208,宝山,杨行,电梯三房 09年房龄 飞机户型 采光视野好 诚心出售,465万,3室2厅 | 127平米 | 南 北 | 精装 | 低楼层(共12层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_65mCtqcDK_1.jpg.296x216.jpg
20200208,宝山,杨行,楼层好的大三房 看房方便 业主诚心出售 位置很好,444.5万,3室2厅 | 127.56平米 | 南 | 毛坯 | 低楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HxvSxJX6N_1.jpg.296x216.jpg
20200208,宝山,杨行,万科一期三阳台西边套大三房 精装修可拎包入住房主自荐,470万,3室2厅 | 126.58平米 | 南 | 精装 | 中楼层(共5层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_uxpULN5cw_1.jpg.296x216.jpg
20200208,宝山,杨行,无个税 精装修 电梯房 花园位置 有产权车位 诚售,500万,3室2厅 | 128.63平米 | 南 | 精装 | 中楼层(共14层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DUKI9qQaT_1.jpg.296x216.jpg
20200208,宝山,杨行,户型正气大三房，视野采光佳，优异品质,600万,3室2厅 | 130.83平米 | 南 | 精装 | 高楼层(共14层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_INOBxDcP5_1.jpg.296x216.jpg
20200208,宝山,杨行,满五唯一+南北直通+电梯高层+精装修+品质小区,375万,2室2厅 | 90.5平米 | 南 北 | 精装 | 高楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qmIQceQNI_1.jpg.296x216.jpg
20200208,宝山,杨行,房满五年，楼层好，视野开阔。拎包入住。诚心出售房主自荐,376万,3室2厅 | 89.13平米 | 南 北 | 精装 | 高楼层(共12层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HxVu8Skqz_1.jpg.296x216.jpg
20200208,宝山,杨行,天馨花园必看好房，总价低，得房率高房主自荐,223万,2室1厅 | 53.89平米 | 南 北 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zxgoE2mtl_1.jpg.296x216.jpg
20200208,宝山,杨行,友谊家园大三房 一楼带花园 一手动迁少税费房主自荐,450万,3室2厅 | 134.68平米 | 南 | 精装 | 低楼层(共14层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SmKjtn87G_1.jpg.296x216.jpg
20200208,宝山,杨行,飘鹰58弄近地铁，满五唯一，精装修，两房南北通透,355万,2室2厅 | 89.45平米 | 南 北 | 精装 | 低楼层(共18层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cwuAUcjJ3_1.jpg.296x216.jpg
20200208,宝山,杨行,单价低 三间朝南 采光视野好 满五唯一,316万,3室2厅 | 107.8平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_bZbVcKlNn_1.jpg.296x216.jpg
20200208,宝山,杨行,满两年，精装修，业主自住带天井,870万,4室2厅 | 257.88平米 | 南 | 精装 | 低楼层(共26层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_j7EB0NFvw_1.jpg.296x216.jpg
20200208,宝山,杨行,业主一手买进自住，满五，户型正，稀有户型3楼复4楼,530万,3室3厅 | 149.05平米 | 南 | 精装 | 低楼层(共3层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rYxDZUA4d_1.jpg.296x216.jpg
20200208,宝山,杨行,此房户型正气，拎包入住，前后无遮挡，采光好。,420万,3室2厅 | 110.58平米 | 南 北 | 简装 | 低楼层(共7层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_52t7QxSu2_1.jpg.296x216.jpg
20200208,宝山,杨行,精装修带地暖和空调，满五唯一，飞机户型大三房,610万,3室2厅 | 128.76平米 | 南 | 精装 | 高楼层(共14层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_pURI5iSoL.jpg.296x216.jpg
20200208,宝山,杨行,享受空间，享受生活，大平层，满足您的空间需求,860万,5室2厅 | 233.36平米 | 南 北 | 精装 | 低楼层(共26层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PJ0ROzVDN_1.jpg.296x216.jpg
20200208,宝山,杨行,双轨交， 少见大平层，直面五十万方湿地公园,906万,5室2厅 | 233平米 | 东 南 | 精装 | 低楼层(共26层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_hMPcJESyg_1.jpg.296x216.jpg
20200208,宝山,杨行,带产权车位出售，满五年，近地铁高楼层，看房方便,520万,3室2厅 | 127.37平米 | 南 | 简装 | 中楼层(共18层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_u7v1uH0d1_1.jpg.296x216.jpg
20200208,宝山,杨行,2005年房龄，一楼带花园，两年时间装修，诚意出售房主自荐,370万,3室2厅 | 97.44平米 | 南 北 | 精装 | 低楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tIpfL4r9u_1.jpg.296x216.jpg
20200208,宝山,杨行,此房户型好 两卫全明都有窗 一楼带大花园 近北门,450万,3室2厅 | 127.66平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jdTXeLGxd_1.jpg.296x216.jpg
20200208,宝山,杨行,别墅社区 花园洋房，带地下室，带花园 装修到位,680万,3室2厅 | 199.31平米 | 南 | 精装 | 低楼层(共5层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6kT6BNrpv_1.jpg.296x216.jpg
20200208,宝山,杨行,精装大三房 业主自住 保养的好 二房朝南 厅南北通,500万,3室2厅 | 127.54平米 | 南 北 | 精装 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0a2b0201-a2bb-4ba6-9614-bea056a64a46.jpg.296x216.jpg
20200208,宝山,杨行,三复四，业主诚意出售，地铁一号线，共富新村地铁站房主自荐,515万,3室2厅 | 152.56平米 | 南 | 精装 | 中楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4d381e4e-5caf-4360-8be4-3d964423ece0.jpg.296x216.jpg
20200208,宝山,杨行,经典复式房，1复2， 欢迎品鉴房主自荐,510万,4室2厅 | 167平米 | 南 北 | 简装 | 低楼层(共10层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0d4505fe-3951-4cf3-b3e0-f63c8290a094.jpg.296x216.jpg
20200208,宝山,杨行,华馨苑六楼带七楼，使用率高，近地铁，诚意售,410万,3室2厅 | 128.4平米 | 南 | 精装 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ajSFloXaK_1.jpg.296x216.jpg
20200208,宝山,杨行,此房满五没有个税，税费少，高楼层采光良好,357万,2室2厅 | 89.31平米 | 南 北 | 简装 | 高楼层(共14层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_58HxE6W98_1.jpg.296x216.jpg
20200208,宝山,杨行,满二年 增值附加税少 看房有钥匙 小区环境好 不临街房主自荐,335万,2室2厅 | 91.14平米 | 南 | 精装 | 中楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RPNvIicZp_1.jpg.296x216.jpg
20200208,宝山,杨行,采光好   楼层好  配套齐全 毛坯房,410万,3室2厅 | 94.83平米 | 南 北 | 简装 | 低楼层(共16层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7oEcIRbxF_1.jpg.296x216.jpg
20200208,宝山,杨行,本房源总价低，多层1梯2户得房率高房主自荐,330万,2室2厅 | 90.22平米 | 南 | 简装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Xag7CTtEh_1.jpg.296x216.jpg
20200208,宝山,杨行,此房满五唯一，无个税，采光好房东诚心出售，价格可聊,380万,3室2厅 | 89平米 | 南 北 | 毛坯 | 高楼层(共12层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CB8gpcSqL_1.jpg.296x216.jpg
20200208,宝山,杨行,满五不唯一，随时可看，简单装修，诚意出售。房主自荐,375万,2室1厅 | 94.88平米 | 南 北 | 简装 | 低楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DEUV8lqmF_1.jpg.296x216.jpg
20200208,宝山,杨行,满两年，随时可看，毛坯，不临街，设施配套齐全房主自荐,454万,3室2厅 | 108.28平米 | 南 | 毛坯 | 中楼层(共18层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9zGEmLxeL_1.jpg.296x216.jpg
20200208,宝山,杨行,精装修+有车位+无个税+诚意出售+看房预约,355万,2室2厅 | 88.82平米 | 南 | 精装 | 低楼层(共14层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tj1BpWtuw_1.jpg.296x216.jpg
20200208,宝山,杨行,地铁口，精装三居，少见双卫配置，户型通透，双阳台房主自荐,483万,3室2厅 | 115平米 | 南 | 精装 | 低楼层(共18层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XI5INGmiC_1.jpg.296x216.jpg
20200208,宝山,杨行,15年的次新房小区，高区户型好,425万,3室2厅 | 94.45平米 | 南 | 毛坯 | 中楼层(共16层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SKXQPKyz5_1.jpg.296x216.jpg
20200208,宝山,杨行,家居装修，看房方便，带花园，诚意出售房主自荐,305万,2室1厅 | 68.16平米 | 南 | 精装 | 低楼层(共32层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_h1bsYtTu8_1.jpg.296x216.jpg
20200208,宝山,杨行,满五唯一，近地铁，带弧形飘窗，房型方正房主自荐,355万,2室2厅 | 90.65平米 | 南 北 | 精装 | 中楼层(共14层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-043f921f-c6fb-464e-9562-679e12230b76.png.296x216.jpg
20200208,宝山,杨行,2007年小区，户型正气，位置佳，好房不等人！,315万,2室1厅 | 78.01平米 | 南 | 精装 | 低楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-309b9abc-17c9-414c-aa42-791aa48ae731.png.296x216.jpg
20200208,宝山,杨行,电梯房 满五唯一 价格可谈 高楼层 层高,405万,2室2厅 | 98.69平米 | 南 | 精装 | 高楼层(共18层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-71e27b0e-6a6a-4456-8e94-382f3bff57f1.png.296x216.jpg
20200208,宝山,杨行,婚房装修 品质物业 别墅社区 采光好 价格看中可谈,310万,2室2厅 | 85.01平米 | 南 | 精装 | 低楼层(共16层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-533632ef-c24d-492b-94ee-717d95f1c6a2.jpg.296x216.jpg
20200208,宝山,杨行,户型正气，别墅社区，招商物业，别墅社区，带花园房主自荐,420万,3室2厅 | 127.45平米 | 南 | 毛坯 | 低楼层(共18层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_i7ighXHl2_1.jpg.296x216.jpg
20200208,宝山,杨行,别墅社区，精装修大三房两卫，户型正气，带大花园,479万,3室2厅 | 129.67平米 | 南 | 精装 | 低楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2fe64843-64dc-4508-976d-b87be5bbe157.jpg.296x216.jpg
20200208,宝山,杨行,交通方便，南北房间，满5年唯一，诚意售,300万,2室2厅 | 74.9平米 | 南 | 精装 | 低楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-aa9eb3c1-682d-40fb-bbd0-46924b6b1a97.jpg.296x216.jpg
20200208,宝山,杨行,别墅品质社区 经典两房大阳台 看房方便,340万,2室2厅 | 92.78平米 | 南 | 毛坯 | 高楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-177d1a61-b466-48dc-9bb0-fba215acff95.jpg.296x216.jpg
20200208,宝山,杨行,万业双南两房户型正气，双轨交，南面公园，看房方便房主自荐,325万,2室2厅 | 85.8平米 | 南 | 毛坯 | 高楼层(共32层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bebc4c19-7dc3-42cf-ac42-22239861d040.jpg.296x216.jpg
