20200208,徐汇,华泾,名人花苑精装二房，房东诚意出售,350万,2室2厅 | 80.4平米 | 南 北 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9c6c78a8-a580-41dc-973c-d04a821603a9.jpg.296x216.jpg
20200208,徐汇,华泾,华泾绿苑 2室0厅 305万,305万,2室0厅 | 62.65平米 | 南 | 精装 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_bpPbGIR05_1.jpg.296x216.jpg
20200208,徐汇,华泾,华发小区  南北格局 两室一厅,270万,2室1厅 | 58.63平米 | 南 北 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tkjy5neKr_1.jpg.296x216.jpg
20200208,徐汇,华泾,硅藻泥墙面南北两房+无增值税+中间位置高楼层,405万,2室1厅 | 81.97平米 | 南 | 简装 | 中楼层(共32层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NNG4IeEwC_1.jpg.296x216.jpg
20200208,徐汇,华泾,此房精装修 看房方便 采光好  楼层适中,340万,2室2厅 | 75.92平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_iA1QO1YUM_1.jpg.296x216.jpg
20200208,徐汇,华泾,明星楼盘 馨宁中区双南2房 一手动迁房主自荐,355万,2室1厅 | 62.32平米 | 南 | 简装 | 中楼层(共24层) | 2011年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_69vkAy9Qo_1.jpg.296x216.jpg
20200208,徐汇,华泾,满五唯一，业主诚心出售，精装修，有阁楼房主自荐,302万,2室1厅 | 62.39平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KmYABJMU0_1.jpg.296x216.jpg
20200208,徐汇,华泾,馨宁公寓 双南两室一厅 看房方便 提前预约,364万,2室1厅 | 62.4平米 | 南 | 简装 | 低楼层(共29层) | 2011年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_AmzaetFgz_1.jpg.296x216.jpg
20200208,徐汇,华泾,南北通全明户型，中楼层，一梯三户，业主诚意出售,516万,2室2厅 | 82.38平米 | 南 北 | 精装 | 中楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kDrWWV6NZ_1.jpg.296x216.jpg
20200208,徐汇,华泾,徐汇区江景大一房，房子位置楼层好，朝南大阳台。,325万,1室1厅 | 63.51平米 | 南 | 毛坯 | 中楼层(共32层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Srlag5Aoe_1.jpg.296x216.jpg
20200208,徐汇,华泾,诚意出售，税费少，单价低，采光好,345万,2室1厅 | 62.44平米 | 南 | 简装 | 低楼层(共29层) | 2011年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_Khkvpoger_1.jpg.296x216.jpg
20200208,徐汇,华泾,房子是2011年的动迁房，只有一个点的个税。,355万,2室1厅 | 62.44平米 | 南 | 精装 | 中楼层(共29层) | 2011年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_Odelew9qY_1.jpg.296x216.jpg
20200208,徐汇,华泾,2011年的小区，是一手动迁分得， 税费少，生活便利,355万,1室2厅 | 61.7平米 | 南 | 毛坯 | 低楼层(共18层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HKpkKXUHn_1.jpg.296x216.jpg
20200208,徐汇,华泾,南北通格局大两居，户型方正，采光视野无遮挡！房主自荐,777万,2室2厅 | 104.64平米 | 南 | 精装 | 低楼层(共29层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5bd8d209-ecc4-4c90-9dc5-52d12b621e14.jpg.296x216.jpg
20200208,徐汇,华泾,印象欧洲(公寓) 4室2厅 650万,650万,4室2厅 | 116平米 | 南 | 精装 | 低楼层(共8层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-47a45689-0703-4e7f-8152-b008d5c581b1.jpg.296x216.jpg
20200208,徐汇,华泾,黄浦江景中海瀛台155平三房，省部分税费，带车位。,1330万,3室2厅 | 155.96平米 | 东南 西北 | 精装 | 中楼层(共18层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a8da6024-9796-415a-8835-d8a4ca65dc18.jpg.296x216.jpg
20200208,徐汇,华泾,华发小区 2室1厅 309万房主自荐,309万,2室1厅 | 64.62平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Z6Jjuu6EJ_1.jpg.296x216.jpg
20200208,徐汇,华泾,婚房装修 可拎包入住！采光较好 安静 无增值税,420万,2室2厅 | 88.62平米 | 南 | 精装 | 低楼层(共26层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9b357ccf-868d-41d3-aafb-1d5f03185fb3.jpg.296x216.jpg
20200208,徐汇,华泾,高区一线江景房，俯瞰黄浦江，遥望东方明珠房主自荐,1428万,4室2厅 | 148.66平米 | 南 | 精装 | 高楼层(共35层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_y6DfmXSPF_1.jpg.296x216.jpg
20200208,徐汇,华泾,精装修一房+房东置换出售，位置好楼层好.有意咨询,310万,1室1厅 | 62.44平米 | 南 | 简装 | 低楼层(共17层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_V35qwLktJ_1.jpg.296x216.jpg
20200208,徐汇,华泾,臻园，，明年通地铁，~诚心出售.房主自荐,710万,2室1厅 | 109.07平米 | 南 | 精装 | 中楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7e302428-a5da-4acc-b4b9-3a421a30a0b4.jpg.296x216.jpg
20200208,徐汇,华泾,19年竣工满五年唯一，无挡遮，视野好，采光好。,200万,1室0厅 | 34.5平米 | 南 | 毛坯 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9uDoSIqip_1.jpg.296x216.jpg
20200208,徐汇,华泾,南北两房   满五唯一  诚意卖,253万,2室1厅 | 58.26平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4e55691b-b2a4-40bf-b055-3d2f22e38854.jpg.296x216.jpg
20200208,徐汇,华泾,板式南北通，楼层好，房龄新，位置佳，环境好，采光优,420万,2室2厅 | 82.45平米 | 南 北 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VS6bLLuup_1.jpg.296x216.jpg
20200208,徐汇,华泾,一楼带天井，房改售房无增值税，业主诚心出售,249.5万,2室0厅 | 51.85平米 | 南 | 毛坯 | 低楼层(共7层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_mcZ9rZsXU_1.jpg.296x216.jpg
20200208,徐汇,华泾,板式双南，楼层好，税费少，位置佳，环境好，采光优,410万,2室1厅 | 92.22平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FLSPfMIov_1.jpg.296x216.jpg
20200208,徐汇,华泾,设施完善，诚意出售，采光通风好，视野开阔,200万,1室1厅 | 48.95平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NiEL3Z5N4_1.jpg.296x216.jpg
20200208,徐汇,华泾,精装修 保养好 户型别致 年轻活力 宜居社区 随时签约房主自荐,355万,1室2厅 | 62.4平米 | 南 北 | 精装 | 高楼层(共29层) | 2011年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_8diohEFgg_1.jpg.296x216.jpg
20200208,徐汇,华泾,双南两房   位置安静  满五唯一   诚意出售,280万,2室1厅 | 67.6平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_b8SPyJu9p_1.jpg.296x216.jpg
20200208,徐汇,华泾,朝南一房+全明户型+东边套+花园+满五唯一+新鲜上架,233万,1室1厅 | 48.34平米 | 南 | 精装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VvadQcrrK_1.jpg.296x216.jpg
20200208,徐汇,华泾,房龄新，高区好房，全明采光，通透户型，看房方便,500万,3室2厅 | 114.6平米 | 南 北 | 简装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-df14ae8d-dfe3-4d76-87c8-f659238809f8.jpg.296x216.jpg
20200208,徐汇,华泾,一楼复式+大四房+带花园+诚意出售,680万,4室2厅 | 154.13平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_mMqdJUsyp_1.jpg.296x216.jpg
20200208,徐汇,华泾,五房两厅两卫小区目前仅有一套这样的大平层在售,1565万,5室2厅 | 177.19平米 | 东南 西北 | 精装 | 低楼层(共29层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zq7KYbZmx_1.jpg.296x216.jpg
20200208,徐汇,华泾,南北通两房，采光好，明厨明卫经典开间,570万,2室1厅 | 87.97平米 | 南 北 | 精装 | 低楼层(共15层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-dd86faa5-2b89-4dae-ac1f-864cd0811b7c.jpg.296x216.jpg
20200208,徐汇,华泾,无个税，楼层好，位置安静，房东诚意出售,258万,2室1厅 | 59.16平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9859b2e1-5d8f-4b51-ac9c-65767dff64f4.jpg.296x216.jpg
20200208,徐汇,华泾,2003年小区+一梯两户+南北通+满五唯一+中间楼层,310万,2室2厅 | 63.71平米 | 南 | 简装 | 中楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-87ec5414-b693-48da-8b49-b27dabcb6bff.jpg.296x216.jpg
20200208,徐汇,华泾,紫阳花苑 2室1厅 248万,248万,2室1厅 | 55.29平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_tpcf01Miv_1.jpg.296x216.jpg
20200208,徐汇,华泾,华建一街坊 1室1厅 195万,195万,1室1厅 | 38.95平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7BRD2JZm4_1.jpg.296x216.jpg
20200208,徐汇,华泾,东湾小区，一室一厅，中等装修，房东自住，看房方便房主自荐,204万,1室1厅 | 43.98平米 | 南 | 毛坯 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-df947c43-925d-436e-a8fe-71c4d45d0993.png.296x216.jpg
20200208,徐汇,华泾,售后公房 满五唯一  房东诚意出售 看房方便,255万,2室1厅 | 62.2平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8ccf76a4-7abf-4df4-b6ca-331c18667f97.jpg.296x216.jpg
20200208,徐汇,华泾,紫阳花苑 2室1厅 243万,243万,2室1厅 | 55.47平米 | 南 北 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_IIiK3jnKm_1.jpg.296x216.jpg
20200208,徐汇,华泾,满五税少 南北小户型  原始户型 简单装修,195万,1室1厅 | 40.78平米 | 南 北 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-73e62fa9-cb08-453a-99f7-2ece61bfb25d.png.296x216.jpg
20200208,徐汇,华泾,丨采光充足丨全明双南丨温馨舒适的家丨,288万,2室1厅 | 65.93平米 | 南 | 简装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1c5fa8d8-5106-4dcf-a9b0-1645c540b6ee.jpg.296x216.jpg
20200208,徐汇,华泾,此房满五唯一，精装修小区中间位置安静，楼层好采光佳,630万,3室1厅 | 90.07平米 | 南 | 精装 | 中楼层(共8层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3OYd684v2_1.jpg.296x216.jpg
20200208,徐汇,华泾,沙家浜+非顶楼+婚房装修+双南+采光好+徐汇滨江,360万,3室1厅 | 85.54平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_R3JWKhvp5_1.jpg.296x216.jpg
20200208,徐汇,华泾,巴塞维纳空中花园设计，南北通大三房，品质之选。,750万,3室2厅 | 108.72平米 | 南 | 精装 | 低楼层(共11层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oTVcodvwz_1.jpg.296x216.jpg
20200208,徐汇,华泾,此房满五唯一 双南户型 采光好 楼层佳，视野开阔,354万,2室2厅 | 75.92平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Dou5D0U2I_1.jpg.296x216.jpg
20200208,徐汇,华泾,带车位，精装修，小区中间位置安静，楼层好采光佳。,650万,3室2厅 | 90.46平米 | 南 | 精装 | 中楼层(共8层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WpH38GKph_1.jpg.296x216.jpg
20200208,徐汇,华泾,小区中部位置，精装修，总价低 房东诚意出售,498万,2室1厅 | 81.23平米 | 南 | 精装 | 低楼层(共15层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_1K7ocFlWD_1.jpg.296x216.jpg
20200208,徐汇,华泾,馨宁公寓 精装修三室一厅 老业主委托 看房方便,565万,3室1厅 | 101.8平米 | 南 北 | 精装 | 低楼层(共26层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e6fb6994-1e6a-47d0-8355-d7cf7f61cc14.jpg.296x216.jpg
20200208,徐汇,华泾,满五唯一，无增值税，看房方便，诚意出售,192万,1室1厅 | 43.9平米 | 南 | 简装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_46I4goIUQ_1.jpg.296x216.jpg
20200208,徐汇,华泾,华建二街坊双南两房，交通便利0,268万,2室1厅 | 61.35平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VebPNbxHz_1.jpg.296x216.jpg
20200208,徐汇,华泾,采光通风性强 空关 位置佳 看房方便 诚意出售,257万,2室1厅 | 65.48平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wVBENHZmx_1.jpg.296x216.jpg
20200208,徐汇,华泾,采光充足，采光通风良好，中间楼层,190万,1室1厅 | 43.98平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oVakBjNdu_1.jpg.296x216.jpg
20200208,徐汇,华泾,沙家浜小区一楼带天井，南北二房，房东诚意出售,277万,2室1厅 | 61.5平米 | 南 | 精装 | 低楼层(共5层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_dKsjHRSUl_1.jpg.296x216.jpg
20200208,徐汇,华泾,华建一街坊 2室0厅 255万,255万,2室0厅 | 49.42平米 | 南 | 毛坯 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_dQzugNVzs_1.jpg.296x216.jpg
20200208,徐汇,华泾,东湾小区+一居室+东边套+业主诚意出售+看房请提前预约房主自荐,230万,1室1厅 | 49.35平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_drZkvq99a_1.jpg.296x216.jpg
20200208,徐汇,华泾,五村全明大1房改成2房1厅 采光好 一梯两户 位置安静,245万,1室1厅 | 57.21平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e20101f9-d45d-48d9-9e46-c33ef3772155.jpg.296x216.jpg
20200208,徐汇,华泾,此房满五年唯一，业主诚意出售，看房很方便,280万,2室1厅 | 57.76平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5OrR66WoC_1.jpg.296x216.jpg
20200208,徐汇,华泾,没有个税 位置安静 采光通风好 温馨大一房 看房方便,180万,1室1厅 | 41.33平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_d8MJTYd99_1.jpg.296x216.jpg
20200208,徐汇,华泾,南北通全明户型，楼层好，一梯两户，业主诚意出售,690万,2室2厅 | 103.92平米 | 南 北 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_nomuKCqq2_1.jpg.296x216.jpg
20200208,徐汇,华泾,五村低区全明3房1厅 双南一北 满五年唯一 诚意出售房主自荐,360万,3室1厅 | 80.62平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_N4dYmV3v2_1.jpg.296x216.jpg
20200208,徐汇,华泾,五村高区边套全明1房1厅 采光好 一梯两户 位置安静,213万,1室1厅 | 48.18平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XQwy3pdXg_1.jpg.296x216.jpg
20200208,徐汇,华泾,靠黄浦江边+小区安静便利+户型正气适合大家庭,385万,3室1厅 | 85平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ffvINsis9_1.jpg.296x216.jpg
20200208,徐汇,华泾,一楼带天井，业主诚心出售，小区中间位置,295万,2室1厅 | 55平米 | 南 | 简装 | 低楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PgIyu73R3_1.jpg.296x216.jpg
20200208,徐汇,华泾,业主诚意出售，满五唯一，一梯两户,290万,2室1厅 | 65.93平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ryRJXlBjP_1.jpg.296x216.jpg
20200208,徐汇,华泾,满五唯一，楼层好，采光佳，精装拎包入住,300万,2室1厅 | 64平米 | 南 | 精装 | 高楼层(共4层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wkoLxqzon_1.jpg.296x216.jpg
20200208,徐汇,华泾,南北通三房，满五年，采光好通风好,585万,3室1厅 | 119平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b82f3fa6-77c7-42b6-a7b6-c0115430afd0.jpg.296x216.jpg
20200208,徐汇,华泾,华泾绿苑 3室2厅 670万,670万,3室2厅 | 127.85平米 | 南 | 精装 | 低楼层(共11层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zvP6MhdT0_1.jpg.296x216.jpg
20200208,徐汇,华泾,馨宁公寓 精装修三室一厅 老业主委托 看房方便,636万,3室1厅 | 101平米 | 南 北 | 精装 | 高楼层(共26层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2f2d32e4-6a08-4fe3-927a-782a5e8bb7ae.jpg.296x216.jpg
20200208,徐汇,华泾,04年小区+朝南一房+2楼+小区出入口+不靠路+有钥匙,215万,1室1厅 | 41.14平米 | 南 | 毛坯 | 低楼层(共7层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XU92Cq81W_1.jpg.296x216.jpg
20200208,徐汇,华泾,双南户型采光好.交通便利.看房方便，诚意出售房主自荐,435万,2室2厅 | 88.89平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-36913e9e-3107-4fc8-9111-21569ee2482b.jpg.296x216.jpg
20200208,徐汇,华泾,一室户南北通，婚房装修，中间楼层，无增值税房主自荐,205万,1室1厅 | 40.78平米 | 南 | 精装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d67d2447-b291-4c88-83aa-ba3a2c616884.jpg.296x216.jpg
20200208,徐汇,华泾,此房房改售房，房东自住的，全南一室一厅，看房方便。,200万,1室1厅 | 43.98平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-333d1b07-ca71-44b2-a684-0244e203845e.jpg.296x216.jpg
20200208,徐汇,华泾,此房看房方便，户型中正，小区楼间距大，物业成熟.,288万,1室1厅 | 62.65平米 | 南 | 毛坯 | 低楼层(共11层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qilCdSzLt_1.jpg.296x216.jpg
