20200208,浦东,唐镇,临地铁2号线，高层采光好，绿城品质小区，楼层好必看好房,1050万,3室2厅 | 139.4平米 | 南 | 精装 | 高楼层(共17层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_eRGQCchED_1.jpg.296x216.jpg
20200208,浦东,唐镇,满五年唯一，顶楼复式，南北直通，采光充足，出行便利必看好房,860万,4室2厅 | 152.1平米 | 南 | 精装 | 高楼层(共11层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Wq2LtDfMM_1.jpg.296x216.jpg
20200208,浦东,唐镇,满五唯一  带阁楼  自住装修  拎包入住必看好房,392万,2室2厅 | 86.78平米 | 南 北 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-323d745b-065d-45b8-88bd-8e46c792f2bb.jpg.296x216.jpg
20200208,浦东,唐镇,有车位，次顶楼，景观楼层，空调+地暖，随时看房必看好房,700万,3室2厅 | 89平米 | 南 | 精装 | 高楼层(共9层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-16407bf9-6610-426f-be08-6b79d44e8471.png.296x216.jpg
20200208,浦东,唐镇,一楼带地下室，精装拎包入住，诚意急售，方便看房必看好房,565万,2室2厅 | 183平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6vOstXYcu_1.jpg.296x216.jpg
20200208,浦东,唐镇,一改二，带阁楼，房东诚心出售！！！必看好房,273万,1室2厅 | 59.07平米 | 南 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EpzhqpJOP_1.jpg.296x216.jpg
20200208,浦东,唐镇,2房朝南，采光好+无抵押+产权清晰必看好房,468万,2室2厅 | 90.67平米 | 南 | 精装 | 低楼层(共14层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RseorTPq7_1.jpg.296x216.jpg
20200208,浦东,唐镇,一房带阁楼，小区中间位置，精装修,满两年！！！！必看好房,248万,1室1厅 | 56.11平米 | 南 北 | 简装 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DqQ2S5Kcv_1.jpg.296x216.jpg
20200208,浦东,唐镇,经典户型 通透 满五年唯一 新装修 拎包住 有车位必看好房,480万,2室2厅 | 88.3平米 | 南 | 精装 | 中楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ggpiOgBDU_1.jpg.296x216.jpg
20200208,浦东,唐镇,自住精装带地暖，双卧室朝南，采光好，诚意卖价格可谈必看好房,488万,2室2厅 | 89.23平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xnqNPHC2u_1.jpg.296x216.jpg
20200208,浦东,唐镇,此房满五年，南北直通看房方便，带阁楼视野开阔必看好房,310万,2室2厅 | 87.44平米 | 南 北 | 简装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Ujj3Q2CLc_1.jpg.296x216.jpg
20200208,浦东,唐镇,两房带阁楼 小区中间位置 近2号线唐镇站商场 生活便利必看好房,317万,2室1厅 | 73.83平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9e1aeb38-1adb-437f-8c89-97916fb81806.jpg.296x216.jpg
20200208,浦东,唐镇,地铁站500米，满五唯一，中间楼层，小区中间位置必看好房,350万,3室1厅 | 94.44平米 | 南 北 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f38432b7-6bca-49f8-ae49-082bbdc4f8d6.jpg.296x216.jpg
20200208,浦东,唐镇,南北通 精装自住大三房  中间楼层 满五唯一必看好房,745万,3室2厅 | 133.73平米 | 南 | 精装 | 中楼层(共17层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TR1EwaA8b_1.jpg.296x216.jpg
20200208,浦东,唐镇,近地铁2号线唐镇站，原始三房，自住装修，生活配套全必看好房,345万,3室1厅 | 86.73平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_75cwiVMrp_1.jpg.296x216.jpg
20200208,浦东,唐镇,该房位于小区央座 楼间距宽 采光好 业主急售必看好房,430万,2室2厅 | 92平米 | 南 北 | 精装 | 低楼层(共8层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7lhga6kff_1.jpg.296x216.jpg
20200208,浦东,唐镇,满二年 动迁税少 中式装修 位置佳 无遮挡必看好房,265万,1室1厅 | 59平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-726ebbf9-29ed-4022-93a8-dcd600b64717.jpg.296x216.jpg
20200208,浦东,唐镇,满5唯一 小区景观位置 双南自住两房 前后采光无遮挡必看好房,432万,2室2厅 | 81.37平米 | 南 北 | 精装 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DU6I2h3DC_1.jpg.296x216.jpg
20200208,浦东,唐镇,4楼一手动迁毛坯一房，拐角阳台，税费少，位置佳必看好房,223万,1室1厅 | 54.34平米 | 南 | 毛坯 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b44bb030-1c31-4756-8eb4-9cb75729e96c.jpg.296x216.jpg
20200208,浦东,唐镇,一楼带地下室，带车位 使用面积200平+，精装拎包入住必看好房,905万,4室3厅 | 163.86平米 | 南 | 精装 | 低楼层(共12层) | 2013年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20171116/7ec519c7-d5d7-44b3-9164-1e8e69125ae6.jpg.296x216.jpg
20200208,浦东,唐镇,此房满五年唯一，税费少，楼层位置俱佳必看好房,505万,2室2厅 | 93.34平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/69637519-cdd9-4c66-a0e8-777ab712cd68.png.296x216.jpg
20200208,浦东,唐镇,地铁大四房 楼层位置佳 采光通透好  业主诚意卖房主自荐,455万,4室2厅 | 131平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-2883d2b0-6cbd-4fec-9ecd-202dfa55f51c.png.296x216.jpg
20200208,浦东,唐镇,满五唯一 飞机户型  南北通 双阳台 精装 可拎包入住,750万,3室2厅 | 143.62平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_fbVIyLkZ0_1.jpg.296x216.jpg
20200208,浦东,唐镇,中间位置 带车位 钥匙房随时看 价格可谈  诚意卖,588万,3室2厅 | 108平米 | 南 | 简装 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-8c323e6c-591a-4906-8835-fefc5291fa91.png.296x216.jpg
20200208,浦东,唐镇,户型正气，景观楼层，房屋保养很好，看房方便！,1699万,4室2厅 | 296.13平米 | 南 北 | 精装 | 高楼层(共12层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0348e96d-c6fa-482d-b075-f1182f57980e.jpg.296x216.jpg
20200208,浦东,唐镇,法式平层官邸，四套房奢华空间，满2年，可随时看房,1950万,4室2厅 | 327.83平米 | 南 | 精装 | 中楼层(共5层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-f1a72224-bde0-40d1-a143-fe09796137e9.png.296x216.jpg
20200208,浦东,唐镇,小区安静位置无广场舞烦恼，通透采光，楼层好，位置好,790万,3室2厅 | 134.45平米 | 南 | 精装 | 中楼层(共17层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-8ece34bd-a330-4cb1-b0f0-f4825e1c99f0.png.296x216.jpg
20200208,浦东,唐镇,小区中间位置，次顶层，视野开阔，满五唯一没有个税,755万,3室2厅 | 138平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-14c2a717-a4b9-4597-9bd7-081ac45e42db.png.296x216.jpg
20200208,浦东,唐镇,临河位置，南北通三房，开发商统一精装修，满2年,930万,3室2厅 | 134.47平米 | 南 | 精装 | 中楼层(共13层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7cb70bfc-3b83-47c3-9605-f3330450e18a.jpg.296x216.jpg
20200208,浦东,唐镇,金唐公寓，一手动迁，税费少，带花园，业主诚意出,240万,2室1厅 | 58.22平米 | 南 | 简装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-d9cdaf8e-8d95-44ad-9f03-6e1fd7eff492.png.296x216.jpg
20200208,浦东,唐镇,新出南北客厅餐厅直通户型，楼层好视野宽阔采光充足。,496万,2室2厅 | 90.2平米 | 南 北 | 简装 | 中楼层(共14层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4d8a850d-4772-4b10-a54f-f158f1a2822e.jpg.296x216.jpg
20200208,浦东,唐镇,房东城心出售，现在空关，看房子提前约,760万,3室2厅 | 136.66平米 | 南 | 精装 | 中楼层(共12层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_khulhrYMw_1.jpg.296x216.jpg
20200208,浦东,唐镇,精装欧式风格整屋空调带地暖业主诚意出售有钥匙可看房,1420万,4室2厅 | 212.78平米 | 东 | 精装 | 高楼层(共12层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-d29a8b44-c404-4071-870a-4efecd255192.png.296x216.jpg
20200208,浦东,唐镇,此房满两年 南北直通 顶楼复式 南北视野开阔 无遮挡,900万,3室2厅 | 150平米 | 南 | 精装 | 高楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_50zmc6BPg_1.jpg.296x216.jpg
20200208,浦东,唐镇,双南户型  带30平院子  满二年  看房提前联系都方便,660万,2室1厅 | 92.98平米 | 南 | 精装 | 低楼层(共12层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f24cce3c-f160-485c-9552-4f6be81b0db2.jpg.296x216.jpg
20200208,浦东,唐镇,金利公寓 3室2厅 430万房主自荐,430万,3室2厅 | 122.01平米 | 南 | 精装 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vtZZ1Ma2j_1.jpg.296x216.jpg
20200208,浦东,唐镇,位置好的两房，一手动迁税费少，采光无遮挡,368万,2室1厅 | 81.74平米 | 南 | 简装 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_i4YCQz0Sg_1.jpg.296x216.jpg
20200208,浦东,唐镇,满五唯一 精装大三房 南北格局视野开阔  配套齐全,730万,3室2厅 | 145.39平米 | 南 | 精装 | 低楼层(共12层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f04d1321-d05e-4e0e-add9-383118156ab0.jpg.296x216.jpg
20200208,浦东,唐镇,唐镇大三房，满五唯一税费少，装修精美，停车免费,465万,3室2厅 | 110.84平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6a30daa1-53a2-4104-aa2a-aa74e15c2ab5.jpg.296x216.jpg
20200208,浦东,唐镇,满两年 南北边套少有明亮2+1户型 空间利用大,625万,2室2厅 | 94.27平米 | 南 | 精装 | 低楼层(共18层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6e88b563-b53d-4c1b-b242-41b0d282a1be.jpg.296x216.jpg
20200208,浦东,唐镇,双南户型  满两年 看房方便 诚意出售 景观楼层,660万,2室2厅 | 92.65平米 | 南 | 精装 | 高楼层(共13层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_18sX2N3rP_1.jpg.296x216.jpg
20200208,浦东,唐镇,一手动迁 带阁楼 环境优美 交通便利,450万,3室2厅 | 126.34平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0c1474ee-90d6-4194-833d-a61dd834d316.jpg.296x216.jpg
20200208,浦东,唐镇,地铁2号线旁，精装三房，客厅面宽7.5米，满2年,1000万,3室2厅 | 139.4平米 | 南 | 精装 | 低楼层(共17层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7423c4c7-c3d7-4e62-93ba-3f5ba0cf5701.jpg.296x216.jpg
20200208,浦东,唐镇,房子是一手动迁的，可以省增值税，减轻现金压力,480万,3室2厅 | 122.35平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8298d41e-4a81-44d6-9c9c-7c1c6c068acf.jpg.296x216.jpg
20200208,浦东,唐镇,14年的小区  一手动迁 税费少 有钥匙随时看房,238万,1室1厅 | 57.93平米 | 东 南 | 毛坯 | 低楼层(共14层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2422ff44-0372-4acf-8bc1-1471eeef877d.jpg.296x216.jpg
20200208,浦东,唐镇,业主诚心卖，御樽苑小两房，自住精装修，看房提前预约,415万,2室2厅 | 73平米 | 南 | 精装 | 低楼层(共12层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2cbcc773-687d-46f2-8874-a5246de6cb96.jpg.296x216.jpg
20200208,浦东,唐镇,双卧室朝南，南北通透，采光充足，位置安静，带大花园,448万,2室2厅 | 89.6平米 | 南 北 | 简装 | 低楼层(共11层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-13e1c6b8-0829-461a-ad05-61a9b36bddaf.png.296x216.jpg
20200208,浦东,唐镇,一手动迁，毛坯房，看房子提前联系，现在不自住,318万,3室1厅 | 74.46平米 | 南 | 毛坯 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9a3ca4ae-cdd8-40cd-8017-e3f9c8343975.jpg.296x216.jpg
20200208,浦东,唐镇,14年电梯三房 一手动迁税费少 出租装修 诚意卖,485万,3室2厅 | 119.31平米 | 南 | 简装 | 低楼层(共14层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ZlvOAu4hK_1.jpg.296x216.jpg
20200208,浦东,唐镇,金唐公寓 1室2厅 240万房主自荐,240万,1室2厅 | 60.59平米 | 南 | 简装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vCMsAaVQd_1.jpg.296x216.jpg
20200208,浦东,唐镇,诚意出售  自住精装修   产证满两年   价格可谈,458万,2室2厅 | 99.63平米 | 南 | 精装 | 低楼层(共8层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XzwibcJpU_1.jpg.296x216.jpg
20200208,浦东,唐镇,楼层合适，出行方便，位置合适，户型正,255万,1室2厅 | 59.07平米 | 南 | 简装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KkQD78yHE_1.jpg.296x216.jpg
20200208,浦东,唐镇,好房推荐：一手动迁税费低，楼层合适采光好。,380万,2室2厅 | 86.96平米 | 南 | 毛坯 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_s65MxYBfe.jpg.296x216.jpg
20200208,浦东,唐镇,一首动迁，南边无遮挡，视野采光俱佳。,212万,1室1厅 | 49.77平米 | 南 | 毛坯 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_gSoc2md1o_1.jpg.296x216.jpg
20200208,浦东,唐镇,居家装修，拎包入住，毕加索稀有户型，看房方便。,480万,2室1厅 | 83.71平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xE0hThifZ_1.jpg.296x216.jpg
20200208,浦东,唐镇,此房满为一手动迁房，税费少，双南户型，精装修,470万,3室2厅 | 112.49平米 | 南 | 精装 | 高楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_nzseVtY4S_1.jpg.296x216.jpg
20200208,浦东,唐镇,仁恒东郊花园 安静舒适 精装修 诚意出售,650万,2室1厅 | 94.27平米 | 南 | 精装 | 中楼层(共12层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a9f55ed6-edb4-4426-a77e-7f28e1a4bb10.jpg.296x216.jpg
20200208,浦东,唐镇,全新装修，带产权车位，拎包即住，满五年唯一,825万,4室2厅 | 141.7平米 | 南 北 | 精装 | 中楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qoFnC5l2g_1.jpg.296x216.jpg
20200208,浦东,唐镇,一梯一户 装修 保养好  国际社区 小区环境好,700万,2室2厅 | 97.81平米 | 南 北 | 精装 | 高楼层(共13层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_IYldkUKGl_1.jpg.296x216.jpg
20200208,浦东,唐镇,自住保养如新，户型好，临会所看泳池绿化，,1260万,4室2厅 | 177.24平米 | 南 | 精装 | 低楼层(共15层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Rrq48CAW1_1.jpg.296x216.jpg
20200208,浦东,唐镇,此房满二年，格局好，楼层好，位置好 2号线,530万,3室2厅 | 124平米 | 南 | 精装 | 中楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cZ1TJsbcD_1.jpg.296x216.jpg
20200208,浦东,唐镇,满五唯一，南北直通，2+1户型，总价低,525万,2室2厅 | 88.95平米 | 南 | 精装 | 低楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GovvpNzrE_1.jpg.296x216.jpg
20200208,浦东,唐镇,毕加索精装房 近别墅 南北直通 采光优良 安全性高,615万,4室2厅 | 162平米 | 南 | 精装 | 低楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_L5jBLlaW2_1.jpg.296x216.jpg
20200208,浦东,唐镇,瀚盛家园 2室2厅 394万,394万,2室2厅 | 86.37平米 | 南 | 精装 | 高楼层(共6层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rHBKW6RMw.jpg.296x216.jpg
20200208,浦东,唐镇,新小区一楼复二楼 带地下室，前后花园,750万,3室2厅 | 143平米 | 南 | 精装 | 低楼层(共7层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wOY8RpwDT_1.jpg.296x216.jpg
20200208,浦东,唐镇,需求中间位置  满五唯一  精装修 诚意出售房主自荐,550万,2室2厅 | 90.29平米 | 南 | 精装 | 低楼层(共11层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yeWRZ26MI_1.jpg.296x216.jpg
20200208,浦东,唐镇,位置安静  温馨小户型  有钥匙随时可以看房,320万,2室1厅 | 60平米 | 南 | 简装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-8066102f-d010-448e-bdf0-1ba866b97f65.png.296x216.jpg
20200208,浦东,唐镇,金利公寓 中间楼层一房，一手动迁税少,215万,1室2厅 | 54.7平米 | 南 | 毛坯 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-92190318-504a-4819-90ce-f2c08e611ddb.jpg.296x216.jpg
20200208,浦东,唐镇,此房满五年，位置好，好楼层。前后无遮挡,485万,2室1厅 | 86.15平米 | 东南 | 简装 | 中楼层(共14层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ho3SoFEdJ_1.jpg.296x216.jpg
20200208,浦东,唐镇,小区中间位置，楼距宽，中间楼层，满五唯一房主自荐,450万,2室2厅 | 82.4平米 | 南 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ImvWt1alg_1.jpg.296x216.jpg
20200208,浦东,唐镇,大金空调威能地暖诚意出售，看房随时，房子满两年,960万,3室2厅 | 173平米 | 南 | 精装 | 低楼层(共12层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-7b54f41d-b886-4f24-9af7-9498bfd450fe.png.296x216.jpg
20200208,浦东,唐镇,小区中间位置，双南户型，人车分流  年底满二 提前约,1300万,4室2厅 | 177.05平米 | 南 | 精装 | 中楼层(共13层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-812eb565-f607-4442-9646-9599730084eb.jpg.296x216.jpg
20200208,浦东,唐镇,保集一复二带前后花园带地下室，业主诚售，看房方便,820万,3室2厅 | 157.51平米 | 南 | 毛坯 | 低楼层(共7层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3f35abb5-babb-4ab3-bb07-00a557982d30.jpg.296x216.jpg
20200208,浦东,唐镇,交通便利抢手房源热门小区，最近降价，优质户型房主自荐,216万,1室1厅 | 50.59平米 | 南 | 简装 | 低楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-b9e81039-e1dd-4e36-836a-8b49d8023d4a.png.296x216.jpg
20200208,浦东,唐镇,此房一房带阁楼，户型方正，采光好。,230万,1室1厅 | 48.93平米 | 南 | 毛坯 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-600eaec6-ace4-405f-8cea-1dcd35d5d871.jpg.296x216.jpg
20200208,浦东,唐镇,小区位置佳+采光好+户型好+适合首套的客户,177万,1室1厅 | 51.35平米 | 南 | 精装 | 中楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e856bb51-2009-4293-99c7-80eaae436d9a.jpg.296x216.jpg
20200208,浦东,唐镇,王港总价便宜小2房，宜自住，适合新婚小夫妻,183万,2室1厅 | 59.02平米 | 南 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f899b103-6377-4caf-a0e9-d2dcad474f70.jpg.296x216.jpg
20200208,浦东,唐镇,稀有南北通2房 置换急卖  户型好,385万,2室2厅 | 93.16平米 | 南 | 简装 | 低楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-93992ab6-fab2-4007-adc2-5bea4d7b99dd.png.296x216.jpg
20200208,浦东,唐镇,唐镇第四代社区  此房总价低+税费少+看房方便+精装,245万,2室1厅 | 77.64平米 | 南 | 精装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-82635e40-42a0-4303-8979-d38cfbb6e160.jpg.296x216.jpg
20200208,浦东,唐镇,自住精装两房，楼层位置俱佳，房东诚意出售看房方便,510万,2室2厅 | 89.47平米 | 南 | 精装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ESQvZncJ7_1.jpg.296x216.jpg
20200208,浦东,唐镇,唐镇一手动迁带电梯一房，业主诚意出售，位置优越,245万,1室1厅 | 57.85平米 | 南 | 简装 | 低楼层(共14层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0691635a-6019-4566-ae96-935fe67d1aaf.jpg.296x216.jpg
20200208,浦东,唐镇,一手动迁满五年，业主诚意出售，价格可谈，户型方正。,405万,2室1厅 | 87.27平米 | 南 | 简装 | 低楼层(共11层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_e2tvaGfha_1.jpg.296x216.jpg
20200208,浦东,唐镇,满五 动迁税少 中式装修五年保养较好 采光佳房主自荐,381万,2室2厅 | 86.74平米 | 南 | 精装 | 低楼层(共6层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_hg6BX29QB_1.jpg.296x216.jpg
20200208,浦东,唐镇,南北户型，一手动迁，税费少，价格低,253万,1室1厅 | 60.18平米 | 南 | 精装 | 低楼层(共8层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EdTLLKXoy_1.jpg.296x216.jpg
20200208,浦东,唐镇,此房有钥匙看房方便，小区中间，位置安静，诚意出售,325万,1室1厅 | 59.87平米 | 南 | 简装 | 8层 | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_fDrDWFtGQ_1.jpg.296x216.jpg
20200208,浦东,唐镇,华昌小区  双卧室朝南  采光通风好,240万,2室1厅 | 77.64平米 | 南 | 精装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_X60OskFgM_1.jpg.296x216.jpg
20200208,浦东,唐镇,小区环境优美，户型方正，交通便利，配套齐全,383万,2室1厅 | 82.6平米 | 南 | 简装 | 高楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TLCy9sT6L_1.jpg.296x216.jpg
