20200208,徐汇,徐汇滨江,百汇园二期，开发商奢装3房，江景满分，业主诚意,2000万,3室2厅 | 192平米 | 南 北 | 精装 | 低楼层(共26层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_YFFylAOuG_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,尚海湾三期，开发商统一精装修拎包入住，看房方便,1450万,2室2厅 | 118.61平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cxJ8MBNTa_3.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,新出2房，诚意卖！产权满5年，1梯2户视野开阔无遮挡,392万,2室2厅 | 72.51平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_B66VGtj6T_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,新挂牌！前排！稀售！全南看江，满5唯一，屋况很好,1390万,2室2厅 | 124.98平米 | 南 | 精装 | 低楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/e84020a6-01ac-42f7-9218-99e1f16eddb5_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,二期！徐汇滨江江景两房！满两年税费少！屋况保养新！,1380万,2室2厅 | 114平米 | 南 | 精装 | 低楼层(共31层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_y32KPEzgL_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,全新装修格调设计，满五唯一，附地下产权车位，落地窗,1777万,3室2厅 | 188.49平米 | 南 | 精装 | 低楼层(共36层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KnvCdhIqK_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,尚海湾豪庭 5室2厅 4000万,4000万,5室2厅 | 398.95平米 | 南 | 简装 | 中楼层(共21层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/c6655ac0-fc66-47f8-a20c-70465fb76e9b_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,开发商精装没住过新房、俯瞰卢浦大桥全江景，户型正气房主自荐,3150万,4室2厅 | 237.96平米 | 南 | 精装 | 低楼层(共30层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xRykdbFBE_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,高区景观一房，采光好、看黄浦江、诚意出售、小区前排,800万,1室2厅 | 70平米 | 南 | 精装 | 中楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_5I5AkfXsz_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,98年房龄  江景房直面滨江，板式户型带阁楼，一梯两户,699万,2室2厅 | 89.5平米 | 南 北 | 简装 | 高楼层(共4层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/prod-7a50a0f9-2f94-4892-aa69-3c666f8f9029.png.296x216.jpg
20200208,徐汇,徐汇滨江,前排中区大两房 空调地暖全配 保养完好 拎包入住,1485万,2室2厅 | 119.52平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_SCLlixtPX_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,东边套正气大宅，带车位，大尺度阔绰体验，正看景观！,4145万,4室2厅 | 302平米 | 南 | 精装 | 中楼层(共19层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-13b4e70a-9287-4c21-8def-2fefae001a1b.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,尚海湾二期高区景观房+从未入住+南 北 户 型,1498万,2室2厅 | 119.43平米 | 南 | 精装 | 高楼层(共30层)  | 板楼,https://image1.ljcdn.com/310000-inspection/a48a88c3-5f8c-4f40-83ad-be71c8a916df_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,三期精装修 双阳台 税少 中间楼层 绿地小区 户型正气,1710万,3室2厅 | 151平米 | 南 | 精装 | 中楼层(共30层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_dDxMqX1zk_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,临江大平层平墅建筑精装修套房设计大露台带车位,6550万,6室3厅 | 513.33平米 | 南 | 精装 | 中楼层(共28层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-92f9879b-cf88-47ff-9cc2-8fcf619ce2e8.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,欧式白色基调精装+户型正气+税费少+2013年楼龄,1680万,3室2厅 | 166.48平米 | 南 | 精装 | 低楼层(共31层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ttBJBCFBY.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,售后公房免增值税，低总价低单价，出门即中环带x 区房主自荐,339万,2室1厅 | 58.95平米 | 南 | 简装 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-17dee1e0-acb1-44a3-93ae-a06642cd1faf.png.296x216.jpg
20200208,徐汇,徐汇滨江,东边套看江景，带双车位，诚意出售,3600万,4室2厅 | 289平米 | 东南 | 精装 | 中楼层(共19层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BmN4l6bSw.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,9号楼新出景观房丨南北通全明丨几年不出世的好户型,4500万,4室2厅 | 312平米 | 南 北 | 精装 | 中楼层(共14层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/3e6d2763-6084-461a-a7ed-5f956140f341_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,海珀旭晖新出单价12.5万！层高3.3米！高区看江！,3800万,4室2厅 | 304平米 | 南 | 精装 | 高楼层(共19层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/46ef3598-cb2a-4c14-a5a6-57802422a224_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,尚海湾豪庭 4室2厅 5985万,5985万,4室2厅 | 399.51平米 | 东南 南 西南 | 精装 | 高楼层(共20层) | 2010年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-e8ba4e15-cfb6-4c89-89c6-05a71b429a9a.png.296x216.jpg
20200208,徐汇,徐汇滨江,尚海湾豪庭 3室2厅 1730万,1730万,3室2厅 | 174.82平米 | 南 | 精装 | 低楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WMLuAPnSf_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,前排高区景观正气三房，带超大露台，精装修拎包入住。,1980万,3室2厅 | 168.31平米 | 南 | 精装 | 高楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6f12811d-e499-4f08-90c0-8fe6d202948b.png.296x216.jpg
20200208,徐汇,徐汇滨江,精装修 拎包入住 满五唯一 户型南北,415万,2室1厅 | 72.53平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_AlSWjxz3A_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,滨江小区 一梯两户  1楼带花园 动迁房 满五唯一,400万,2室1厅 | 68.89平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_fQ3LChuEK_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,徐汇滨江 小户型双南电梯房总价低 采光好,475万,2室1厅 | 78.49平米 | 南 | 精装 | 低楼层(共18层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EWciYuxLs_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,苑宏新村42.88平一房，均价6.7万,290万,1室1厅 | 42.88平米 | 南 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PiePzmHoT_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,13年买入的样板房！高区三开间全南江景！带产权车位！,1586万,2室2厅 | 113.45平米 | 南 | 精装 | 中楼层(共35层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_l51DnmypU_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,此房前排高区、三间朝南看江景，日照8小时，满五精装,2500万,4室2厅 | 225.04平米 | 东 南 | 精装 | 中楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8a6c7fa4-c8d0-4ced-a901-13784bef40b6.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,二期江景两房，满两年 全南户型 俯瞰小区绿华好房主自荐,1360万,2室2厅 | 114平米 | 南 | 精装 | 低楼层(共31层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/aec26e42-fbfa-4a31-ba3b-84e635cc37e9_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,滨江全南小户型+全天采光无挡+开发商精装修带地暖空调,1280万,2室2厅 | 114.09平米 | 南 | 精装 | 低楼层(共29层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/f4accfa6-ee2b-49a1-9c7d-6725e83e5452_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,匠心装修，高区三房，视野开阔，户型通透，满五维一,1828万,3室2厅 | 175.94平米 | 南 | 精装 | 高楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-ffe4b3c4-374b-434c-a50f-00024b2c7045.png.296x216.jpg
20200208,徐汇,徐汇滨江,稀有高区全明4房，楼层好视野开阔，户型正满5年精装,2295万,4室2厅 | 199平米 | 南 | 精装 | 中楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-10533413-7a05-404b-afe9-21f281b20bea.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,滨江沿岸，一室一厅， 精装修，朝南，全明户型,255万,1室1厅 | 35.97平米 | 西 | 精装 | 中楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4d70db24-bc85-43b0-bc3b-dd2981a23521.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,小户型 近江水  一室户得房率高,159万,1室0厅 | 18.8平米 | 南 | 其他 | 中楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/08ef824e-6932-4f8b-875b-d18dfadb3cf4_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,徐汇滨江高区，满五唯一，采光好通风好，近黄浦江,390万,2室1厅 | 72.53平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/prod-b41b4715-07da-4d1b-8628-c35d65410270.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,1999年小区，徐汇滨江，楼层好总价低。精装修，quan明,435万,1室2厅 | 55.5平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/prod-d1a73b26-5bd3-4409-96d5-8a4a9159ba95.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,高区朝南，带三个大阳台，满5精装修，看花园水景。,1445万,2室2厅 | 125.31平米 | 南 | 精装 | 中楼层(共37层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ab085480-d8c7-4cfd-aa62-bccc329602a6.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,滨江小区 一梯两户南北两房 售后公房 无增值税,400万,3室1厅 | 72.53平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/prod-79520ad9-e0af-4946-a175-c89b6338408c.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,精装修 可拎包入住 南北通 急售,1580万,3室2厅 | 146.58平米 | 南 | 精装 | 中楼层(共36层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/a4dce1cf-d2fa-45d3-ac6e-469d44e3c3c6_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,客厅带阳台，近江80米，可看江，带产权车位，采光好,1320万,2室2厅 | 114平米 | 南 | 精装 | 低楼层(共31层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/f480619a-eb9d-4b69-ba6d-76352620e12e_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,看东方明珠！看全江景！通透户型！带产权车位！双阳台,1876万,2室2厅 | 133.38平米 | 南 | 精装 | 中楼层(共35层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_G6dxIBg1F_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,尚海湾二期江景大三房加书房人车分流开发商商精装交付,2400万,3室2厅 | 208平米 | 南 | 精装 | 低楼层(共17层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GegGqpwfR_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,滨江精装电梯小三房，楼层好，环境舒适。,660万,3室2厅 | 105.29平米 | 南 | 精装 | 中楼层(共10层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RkBSVOTL2_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,3开间朝南看江，高区180度江景，税少，有钥匙,1530万,2室2厅 | 113.45平米 | 南 北 | 精装 | 高楼层(共35层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WcAudpc2O.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,看房每周都方便 小区中间位置 南北直通看小区花园,610万,2室1厅 | 69.9平米 | 南 北 | 简装 | 低楼层(共6层) | 1999年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_c18KzK5sy.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,动迁房 满五年唯一，近滨江，通风好，看房方便,366万,2室1厅 | 68.89平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-a5f78a99-72b2-4a17-a6d0-f256db6e2dbd.png.296x216.jpg
20200208,徐汇,徐汇滨江,税费少，大一房总价低，不靠马路,289万,1室1厅 | 39.55平米 | 南 | 毛坯 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ZgJxqF7T5_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,小区品质好，徐汇滨江，带阁楼 交通便利，1999年小区,475万,1室1厅 | 56.58平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_YIFTJZXUZ.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,苑宏新村+一居室+主卧朝南+厨房卫生间朝北+楼层居佳,275万,1室1厅 | 40.19平米 | 南 | 简装 | 中楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_dXbonUV4N.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,品质新小区精品一房，好房子不容错过房主自荐,288万,1室1厅 | 54.09平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5f103390-8af0-458d-b3e1-1243cf3e4715.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,徐汇滨江1999年小区   一体两户   楼层佳  精装修,595万,2室2厅 | 74.7平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/prod-d2d46cbb-7949-4d3e-9e56-392f7e403a02.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,15度江景，非顶楼采光无遮挡，一梯两户，南北通风,415万,2室1厅 | 68.65平米 | 南 | 毛坯 | 高楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_Xpll9DoUJ_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,诚意出售南北2房，锦江苑商品房。不靠马路近地铁！,405万,2室1厅 | 74.53平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/4563a70e-43c7-4f87-aa17-7e852da52b04_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,叠加苑 1室2厅 386万,386万,1室2厅 | 57.78平米 | 南 | 精装 | 低楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/cbda4d97-932a-40c2-9a94-10e7b7e09ffb_1000.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,滨江板块电梯房，楼层好视野佳，价格合理业主诚售。房主自荐,580万,2室2厅 | 105.22平米 | 南 北 | 简装 | 高楼层(共10层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jlvMHgSWL_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,远望徐浦大桥，近观黄浦波涛。滨江小区在售大两房,430万,2室1厅 | 76.37平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 暂无数据,https://image1.ljcdn.com/310000-inspection/pc1_GkBc0OwJX_1.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,全东南户型，开发商样板间 ，拎包入住，满五年省税,1250万,2室1厅 | 115.74平米 | 南 | 精装 | 低楼层(共36层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-84e7e885-fb63-4d4a-b9d2-dc7c3c730ece.jpg.296x216.jpg
20200208,徐汇,徐汇滨江,二期 南北通格局 全明户型 南北双阳台 可看江,1950万,3室2厅 | 189.73平米 | 南 | 精装 | 中楼层(共29层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e8049758-c3a3-4ba1-b0e5-f8c2dac60143.jpg.296x216.jpg
