20200208,闵行,金汇,店长推荐+位置好+精装修+税费少+带40平花园,730万,3室2厅 | 130平米 | 南 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WaVCpmK5l_1.jpg.296x216.jpg
20200208,闵行,金汇,2000年+精致电梯边间套，落地拐角大阳台，层高3.2米房主自荐,219万,1室0厅 | 40.71平米 | 东北 | 精装 | 中楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bd343247-b4c5-4ef8-89ce-447cea7db1d9.jpg.296x216.jpg
20200208,闵行,金汇,满五唯一税少，本楼栋加装电梯在*中，房型正气房主自荐,525万,2室2厅 | 99.23平米 | 南 | 精装 | 中楼层(共7层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-55cc2834-9fe3-4d67-9b1b-b63177e1ba1e.jpg.296x216.jpg
20200208,闵行,金汇,金虹桥井亭苑 3室2厅 598万,598万,3室2厅 | 85.82平米 | 南 | 简装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kNpdAIASY_1.jpg.296x216.jpg
20200208,闵行,金汇,出门就是动物园站，71路双南大两房，看房随时方便。房主自荐,390万,2室1厅 | 79.96平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8ad2289e-ea41-449c-8b34-781836c6bcdf.jpg.296x216.jpg
20200208,闵行,金汇,出门就是10号线金汇品质小区，总价低看房方便业主诚售房主自荐,510万,2室2厅 | 104.63平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/91ba87f3-d9b9-4c04-8777-3131e3c2d987_1000.jpg.296x216.jpg
20200208,闵行,金汇,精装自住，中间位置，户型好，满五唯一，诚意出售！,928万,3室2厅 | 139.94平米 | 南 北 | 精装 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NDklWgtFS_1.jpg.296x216.jpg
20200208,闵行,金汇,阳光全天无摭挡，业主折现诚意售，现带租约，每周可看房主自荐,960万,3室2厅 | 132.41平米 | 南 | 精装 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b2462bf2-a7e4-42d3-9d48-d2aa0e29d3ba.jpg.296x216.jpg
20200208,闵行,金汇,韩国街万象城旁！近10号线电梯一房！产权70年民水民电房主自荐,348万,1室1厅 | 57.88平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-f108828c-f55b-48d8-ad33-ee7a1ced6831.png.296x216.jpg
20200208,闵行,金汇,户型方正+10号线龙柏新村站+出门红松路美食街+楼层好,575万,3室2厅 | 103.99平米 | 南 | 简装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_oKZszzRQf_1.jpg.296x216.jpg
20200208,闵行,金汇,满五年 南北通户型 一楼带50平花园  满五年 看房随时,818万,3室2厅 | 144.83平米 | 南 | 简装 | 低楼层(共13层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_01lOl5u40_1.jpg.296x216.jpg
20200208,闵行,金汇,此房满五，视野佳， 韩式精装修，全屋地暖，拎包入住,970万,3室2厅 | 145.29平米 | 南 | 精装 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4RQmDdrAk_1.jpg.296x216.jpg
20200208,闵行,金汇,70年产权刚需小户型，高区景观房，近地铁近商场。,370万,1室1厅 | 57.51平米 | 南 | 精装 | 高楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-424258da-702b-4321-ab87-b997f89bccb8.jpg.296x216.jpg
20200208,闵行,金汇,韩国业主回国急售 楼层位置好 精装修 全屋地暖房主自荐,899万,3室2厅 | 137.89平米 | 南 | 其他 | 中楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-09359a13-52dc-4420-a850-f09a38700d47.jpg.296x216.jpg
20200208,闵行,金汇,江南园林式小区，环境优美，总高4层小洋房，带花园,818万,3室2厅 | 122.56平米 | 南 | 精装 | 低楼层(共4层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rZ3uwt7bd_1.jpg.296x216.jpg
20200208,闵行,金汇,大两房 得房率92%左右 近地铁 低楼层 业主诚售,680万,2室2厅 | 111.33平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wZhtDNEDD_1.jpg.296x216.jpg
20200208,闵行,金汇,满五年唯一 交通便捷 诚意出售,265万,2室1厅 | 51.27平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wOwsV6VJE_1.jpg.296x216.jpg
20200208,闵行,金汇,动迁房满五年 精装修拎包入住 小区车位多 全明采光好,568万,2室2厅 | 85.52平米 | 南 北 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HxGJIv0H5_1.jpg.296x216.jpg
20200208,闵行,金汇,品质外销房，近10号线，精装修带地暖，带花园30平,750万,3室2厅 | 120.3平米 | 南 | 精装 | 低楼层(共9层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_fee48QIAy_1.jpg.296x216.jpg
20200208,闵行,金汇,客官请留步，独栋小区，韩国街，闹市动静结合，随时看,359万,1室1厅 | 57.88平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_DcgmxpX64_1.jpg.296x216.jpg
20200208,闵行,金汇,品质外销房带大花园，户型正气，近万象城和爱琴海。,850万,4室2厅 | 153.74平米 | 南 | 简装 | 低楼层(共7层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-87a330f5-e6b5-4c7d-891c-48a0f408b9b1.jpg.296x216.jpg
20200208,闵行,金汇,高品质电梯洋房，近地铁 视野开阔，来电可看,850万,3室2厅 | 146.88平米 | 南 | 其他 | 低楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_uwcHFkxkn_1.jpg.296x216.jpg
20200208,闵行,金汇,锦绣江南一期，顶楼带阁楼，带双露台，满五年唯一,1000万,3室2厅 | 131.17平米 | 南 | 精装 | 高楼层(共10层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_r8CRnVIVt_1.jpg.296x216.jpg
20200208,闵行,金汇,房型正，2房2厅2卫+近地铁+精装修+高区采光好,666万,2室2厅 | 114.83平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_h0teaw3IQ_1.jpg.296x216.jpg
20200208,闵行,金汇,锦绣江南(四期) 2室2厅 815万,815万,2室2厅 | 120.78平米 | 南 | 精装 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6cXlUR1OL_1.jpg.296x216.jpg
20200208,闵行,金汇,外销品质小区，近地铁，小区经典户型,750万,3室2厅 | 139平米 | 南 | 简装 | 低楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_hiv2NsnAf_1.jpg.296x216.jpg
20200208,闵行,金汇,近地铁+满五少税+平层四房+位置安静+移民诚售可签,790万,4室2厅 | 156.48平米 | 南 | 简装 | 低楼层(共7层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_R7LTfVHyz_1.jpg.296x216.jpg
20200208,闵行,金汇,满五唯一税少，板式房，格局好位置安静，近十号线,880万,3室2厅 | 135.26平米 | 南 | 精装 | 中楼层(共11层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_C9DQIHFWj.jpg.296x216.jpg
20200208,闵行,金汇,名人苑电梯三房 满五年 双南全明户型 看房随时,830万,3室2厅 | 143.26平米 | 南 | 精装 | 低楼层(共11层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/c6983f95-0fa8-488c-b9bf-8acf646c4a04_1000.jpg.296x216.jpg
20200208,闵行,金汇,虹桥东苑 沿河中间楼层大三房 不靠马路,1060万,3室2厅 | 145.09平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ktfzr2mmH_1.jpg.296x216.jpg
20200208,闵行,金汇,金汇品质外销房，小区少见的大3房看房方便业主诚售。,810万,3室2厅 | 139.77平米 | 南 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LND7ZZZPT_1.jpg.296x216.jpg
20200208,闵行,金汇,金坤花园 1室0厅 158万,158万,1室0厅 | 35.65平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3zQOQB0uM_1.jpg.296x216.jpg
20200208,闵行,金汇,一楼带花园，业主移民诚意出售，金汇板块明星楼盘,790万,3室2厅 | 131.61平米 | 南 | 其他 | 低楼层(共9层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CJJToBuaA_1.jpg.296x216.jpg
20200208,闵行,金汇,金汇鸿锦苑  品质外销房  满五唯一,750万,2室2厅 | 106.73平米 | 南 | 精装 | 低楼层(共8层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_fHrkQb7kA_1.jpg.296x216.jpg
20200208,闵行,金汇,近地铁 采光好 满二年 业主诚售,280万,1室1厅 | 49.98平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VwJ8zJO6W_1.jpg.296x216.jpg
20200208,闵行,金汇,10号线动物园站，71路轻轨车，小区环境优美精装修诚售,229万,1室1厅 | 45.86平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_aFvYzWb3U_1.jpg.296x216.jpg
20200208,闵行,金汇,不靠马路，户型方正，中间楼层，采光充足，交通便利,465万,2室1厅 | 81.6平米 | 南 | 其他 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vLBBzO1HC_1.jpg.296x216.jpg
20200208,闵行,金汇,万象城标杆小区，锦绣系列经典三房，交通生活方便,930万,3室2厅 | 140.24平米 | 南 | 精装 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5b24f520-531b-422c-a7e1-a38bbad79530.jpg.296x216.jpg
20200208,闵行,金汇,朝南一居室，总价低，成熟的商圈,189万,1室0厅 | 41.65平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-66250126-3378-4fcc-b8b3-18a9127f637b.jpg.296x216.jpg
20200208,闵行,金汇,好房难寻 年末将至 祝您五谷丰登 七喜临门 八方来财,390万,1室1厅 | 57.51平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-b0f30952-4bc5-45b4-96f1-ff2f2a6f1439.jpg.296x216.jpg
20200208,闵行,金汇,急售，急售，业主精心装修，诚意出售看房方便，无个税房主自荐,355万,1室1厅 | 57.88平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-c2bff0d7-af00-4100-9d0d-21bddbfc9113.jpg.296x216.jpg
20200208,闵行,金汇,10号线品质社区，中间位置，业主住了近10年，事事顺。,926万,3室2厅 | 133.83平米 | 南 | 精装 | 中楼层(共8层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4aa788a7-5179-4b3e-aa30-3bf1eac74caa.jpg.296x216.jpg
20200208,闵行,金汇,两房朝南看河+位置安静+装修好+中间楼层+看房方便,430万,2室1厅 | 82平米 | 西南 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-bdecb754-2ba8-403f-bcbd-b12d55e56292.jpg.296x216.jpg
20200208,闵行,金汇,金汇丽舍温馨舒适一室户，配套齐全，全明户型,410万,1室1厅 | 54.32平米 | 南 | 精装 | 低楼层(共9层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b5916d6f-f211-45b5-a390-464a370a394e.jpg.296x216.jpg
20200208,闵行,金汇,70年产权，住宅房，拎包住地铁1公里，满五年，精装修,327万,1室2厅 | 60.19平米 | 南 | 精装 | 中楼层(共11层)  | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_TinLfVTfE_1.jpg.296x216.jpg
20200208,闵行,金汇,锦绣一楼带地下室，前无遮挡 采光好明亮！拎包入住,825万,2室1厅 | 120.83平米 | 南 | 其他 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-26088779-3e57-444b-9f72-2389eeb4c16c.jpg.296x216.jpg
20200208,闵行,金汇,井亭苑精装一房，万象城、爱琴海边韩国街上！房主自荐,445万,1室1厅 | 60.7平米 | 南 | 精装 | 高楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/407513be-d5be-4042-91fe-4869c76836f4_1000.jpg.296x216.jpg
20200208,闵行,金汇,带30平地下室 精装沿河景观 业主诚意出售,765万,2室2厅 | 101.01平米 | 南 | 精装 | 低楼层(共12层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_idsxVawmG_1.jpg.296x216.jpg
20200208,闵行,金汇,金汇花园四街坊 2室2厅 540万,540万,2室2厅 | 98.6平米 | 南 | 简装 | 低楼层(共7层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9UhHDJ03a_1.jpg.296x216.jpg
20200208,闵行,金汇,韩国街，刚需小三房，南北直通，满五年唯一。,749万,3室2厅 | 115.39平米 | 南 | 精装 | 中楼层(共5层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-8f7faf77-e68d-4b78-a243-595f466f81d6.png.296x216.jpg
20200208,闵行,金汇,近地铁9.10号线，总价低，采光好，环境优美。,698万,3室1厅 | 101.45平米 | 南 | 精装 | 低楼层(共9层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8b318657-566f-499b-9754-d5ffd735b7e1.jpg.296x216.jpg
20200208,闵行,金汇,11年小区，精装50万三房，附带70平大花园，诚心出售！房主自荐,982万,3室2厅 | 145.6平米 | 南 | 精装 | 低楼层(共7层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7a59d81c-b619-4be7-b76a-ba754c6563c2.jpg.296x216.jpg
20200208,闵行,金汇,别墅品质小区，70平大花园洋房，2年精装修带地暖！房主自荐,710万,2室2厅 | 87.9平米 | 南 | 精装 | 低楼层(共7层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-40f38f9f-e17a-4424-8f38-8bf9d0025c69.jpg.296x216.jpg
20200208,闵行,金汇,金坤花园 1室1厅 168万,168万,1室1厅 | 36.61平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6QSvzzZE7_1.jpg.296x216.jpg
20200208,闵行,金汇,金汇名人苑三街坊 3室2厅 615万,615万,3室2厅 | 136.34平米 | 南 | 简装 | 高楼层(共7层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-5a553f5e-5fb6-4016-8a9a-4bab83ed98ba.png.296x216.jpg
20200208,闵行,金汇,69平电梯大一房，转角90度大飘窗，精装修地暖，急售！,430万,1室1厅 | 69.31平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_gqqVw4OCY_1.jpg.296x216.jpg
20200208,闵行,金汇,台湾业主上门挂牌：精致三房+精装领包入住+五年唯一房主自荐,730万,3室2厅 | 127.94平米 | 南 | 精装 | 低楼层(共13层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0di4uUzC5_1.jpg.296x216.jpg
20200208,闵行,金汇,业主卖房就是变现可以放心推荐。有钥匙，看房很方便,732万,2室2厅 | 109.07平米 | 南 | 精装 | 低楼层(共9层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-65d0a84e-e250-425c-b40e-6f76918a6d0e.jpg.296x216.jpg
20200208,闵行,金汇,华光城 唯一一套高区楼中楼复式满五年唯一诚意出售,1460万,4室3厅 | 236.2平米 | 南 | 精装 | 中楼层(共13层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-87e812ae-3ed6-48f5-b559-e493a869bcd3.png.296x216.jpg
20200208,闵行,金汇,金坤花园 1室0厅 190万,190万,1室0厅 | 41.65平米 | 北 | 其他 | 中楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jAc0iRZfu_1.jpg.296x216.jpg
20200208,闵行,金汇,好房难寻 汝家之府甚华，皆有所，不但美，且不失韵。,810万,3室2厅 | 114.48平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f2effa9c-c2db-47c1-9a84-fe7f1e5c4345.jpg.296x216.jpg
20200208,闵行,金汇,花园位置，户型正气，诚意出售，价格可谈,675万,2室2厅 | 110.82平米 | 南 | 简装 | 低楼层(共13层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FlA9z7iXr_1.jpg.296x216.jpg
20200208,闵行,金汇,此房满五唯一税少，带阁楼60，分开进户门，精装修,600万,2室2厅 | 85.52平米 | 南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-cc90f90e-1b4e-49ba-91a7-822f35dd902a.jpg.296x216.jpg
20200208,闵行,金汇,景观楼层，业主诚意出售，无户口，无抵押，价格可谈,830万,3室1厅 | 135.57平米 | 南 | 简装 | 中楼层(共13层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yPCDrCgGp_1.jpg.296x216.jpg
20200208,闵行,金汇,近期必卖！带50平大花园，精装、地暖、中~央空调。房主自荐,868万,3室2厅 | 144.52平米 | 南 | 精装 | 低楼层(共11层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/0d50a87f-42f4-4f64-b9a8-acc5b4a1276e.jpg.296x216.jpg
20200208,闵行,金汇,风度罕见 边套全明无暗间 八角窗  景观楼层,1193万,3室2厅 | 156平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/64e703a7-fb83-4498-a469-1aa37be78493.jpg.296x216.jpg
20200208,闵行,金汇,精装修三房，前后景观很好，带产权车位，满五年唯一,870万,3室2厅 | 135.14平米 | 南 | 精装 | 低楼层(共11层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/ca0d078e-827c-4642-b626-ab0d7fe9bc20.jpg.296x216.jpg
20200208,闵行,金汇,锦绣五期别墅，位置好满五年，双地铁紫藤路地铁8百米房主自荐,1830万,4室3厅 | 194.21平米 | 南 | 毛坯 | 3层 | 2011年建 | 板楼 | 联排别墅,https://image1.ljcdn.com/310000-inspection/1e63924b-c161-4a17-b02a-95d35461f893.JPG.296x216.jpg
20200208,闵行,金汇,金汇实惠上叠别墅，带露台，位置安静，可拎包入住.房主自荐,1170万,4室2厅 | 209.94平米 | 南 | 精装 | 低楼层(共2层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/79445082-4456-4419-802c-7f72a5afa119.JPG.296x216.jpg
20200208,闵行,金汇,诚意出售，价格可谈，顶楼复式，加装电梯，户型正气，房主自荐,1100万,5室4厅 | 226.02平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20170614/70e3db10-43f4-4466-863f-11d630e8e03b.jpg.296x216.jpg
20200208,闵行,金汇,锦绣江南标准板式户型，业主诚意出售，随时可安排看房,1000万,4室2厅 | 141.01平米 | 南 | 精装 | 高楼层(共10层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/a86cc782-1e2b-4ee3-8856-77afecb0699b.jpg.296x216.jpg
