20200208,浦东,碧云,不靠路，位置好，户型方正，出行方便，可看房,1050万,3室2厅 | 126.9平米 | 南 | 精装 | 低楼层(共11层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8b34e9c8-eae0-4e8c-a410-b56763465535.jpg.296x216.jpg
20200208,浦东,碧云,小区中间位置，无遮挡，采光好，满五唯一,700万,2室2厅 | 75.17平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_TmQI0S7Tb.jpg.296x216.jpg
20200208,浦东,碧云,空中别墅，景观视野好，坐拥整个云间、汤高别墅区,2480万,4室2厅 | 364.22平米 | 南 | 精装 | 高楼层(共30层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3644dc24-6bff-4bab-85d7-2ec86aa7571a.jpg.296x216.jpg
20200208,浦东,碧云,小区低单价三房 业主诚意出售 看房提前约,870万,3室2厅 | 126.88平米 | 东南 | 精装 | 低楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-dbbe4bdb-f76e-4da2-a044-7d9be9441aec.jpg.296x216.jpg
20200208,浦东,碧云,邻地铁9号线+便利家乐福+迪卡隆,1050万,3室2厅 | 126.9平米 | 南 | 精装 | 中楼层(共11层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9a5ec535-8687-4047-85df-87bfb5975b39.jpg.296x216.jpg
20200208,浦东,碧云,品赏碧云高区大2房+2房全朝南+户型方正+视野棒采光好,1050万,2室2厅 | 121.55平米 | 南 | 精装 | 高楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-724e7801-87b4-433c-bac4-fab502151347.jpg.296x216.jpg
20200208,浦东,碧云,顶复只此一套挑高客厅+车位配比高+装修棒,2000万,4室2厅 | 233.63平米 | 南 | 精装 | 高楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-240bb724-0db5-479e-86c8-1bbc653db12c.jpg.296x216.jpg
20200208,浦东,碧云,小区少有且布局合理的大平层，视野佳，南北通，省税,2488万,4室3厅 | 286.69平米 | 南 | 精装 | 低楼层(共13层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b928a98b-8239-42b4-b17d-fd0cce0cedbf.jpg.296x216.jpg
20200208,浦东,碧云,近靠碧云公园，居住方便舒适宽敞，一房大户型,495万,1室1厅 | 83.15平米 | 西南 西 | 精装 | 低楼层(共19层) | 2003年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-32605ea3-f24c-43b9-8806-4a8f2cada69b.jpg.296x216.jpg
20200208,浦东,碧云,带产权车位、两房朝南一房朝北户型、户型正气栋距宽,1625万,3室2厅 | 177.47平米 | 南 | 精装 | 中楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0ce5ccb8-296a-4d63-9cef-c5b9ea9eb14d.jpg.296x216.jpg
20200208,浦东,碧云,精装修带中 央空调，双客厅大三房，满五唯一免征个税,1330万,3室2厅 | 177.06平米 | 南 | 精装 | 高楼层(共11层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b11674d2-4bc7-4a49-8712-36e6b7ea7ed8.jpg.296x216.jpg
20200208,浦东,碧云,小区内单价很低的三房，两卧加客厅朝南，次卧朝北,945万,3室2厅 | 115.55平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1093bb16-bfe3-4362-863d-65145106f2ab.jpg.296x216.jpg
20200208,浦东,碧云,此房宽敞明亮，通透户型，可根据个人喜好设计,1026万,2室2厅 | 142.6平米 | 东南 | 精装 | 高楼层(共23层) | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-ea57d277-12c8-4fd8-bbf5-7f59cb503ae9.jpg.296x216.jpg
20200208,浦东,碧云,碧云花园 3室2厅 2200万,2200万,3室2厅 | 246.89平米 | 西南 | 精装 | 中楼层(共13层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_suloM8Rg3.jpg.296x216.jpg
20200208,浦东,碧云,此房业主诚意出售，自住，方便看房,930万,3室2厅 | 113.41平米 | 南 | 简装 | 中楼层(共8层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a89ea5de-387a-413b-b8b3-8c0b79b6370d.jpg.296x216.jpg
20200208,浦东,碧云,此房满5年税少，楼层好，采光充足，交通9号线方便,1150万,4室2厅 | 155.37平米 | 南 | 精装 | 低楼层(共11层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8545729d-7e62-42f1-a4e9-073f22195254.jpg.296x216.jpg
20200208,浦东,碧云,高区、满两年税少、有地暖、有车位,1730万,4室2厅 | 182.93平米 | 南 | 精装 | 高楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9adee216-58e9-4bc9-98a4-fa5ed344a150.jpg.296x216.jpg
20200208,浦东,碧云,总价低，采光好，交通方便，诚意出售,470万,2室1厅 | 67.83平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-96cd0fb9-8ef7-44fd-ad68-4067dc5c2f8d.jpg.296x216.jpg
20200208,浦东,碧云,接受半年以上置换，坐北朝南，视野开阔，临水景观好房主自荐,1700万,4室2厅 | 227.37平米 | 南 | 精装 | 低楼层(共33层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-57159e32-a040-481e-976e-d33b38835839.jpg.296x216.jpg
20200208,浦东,碧云,小区中 YANG 位置，安静 中区 业主不用东校诚意出售,426万,1室2厅 | 66.62平米 | 南 | 简装 | 低楼层(共19层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b4dbda1e-2036-4b7f-9bec-8e1459483d51.jpg.296x216.jpg
20200208,浦东,碧云,2012年新装修，一边倒户型，满五年税费少，业主诚售,1600万,3室2厅 | 208.52平米 | 南 | 精装 | 低楼层(共43层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0341a742-96c4-462d-aec3-fdd53ea7766d.jpg.296x216.jpg
20200208,浦东,碧云,东方公寓大一房，满五年，精装修，业主诚意出售,808万,1室1厅 | 96.35平米 | 南 | 精装 | 低楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_HGxOC4nSj_1.jpg.296x216.jpg
20200208,浦东,碧云,空中别墅！唯一在售顶复！享受阳光满屋！房主自荐,2800万,4室2厅 | 369.6平米 | 南 | 精装 | 高楼层(共40层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-fef4927b-7c36-4291-aa51-94ac08331939.png.296x216.jpg
20200208,浦东,碧云,免个税  位置佳  中间楼层 小区人车分流,1901万,3室2厅 | 211.35平米 | 南 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-dc24eda6-2de4-4038-a053-7bc45b333edc.jpg.296x216.jpg
20200208,浦东,碧云,高区视野开阔+位置好+带车位+免个税,1930万,4室2厅 | 211.35平米 | 南 | 精装 | 中楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-4ae7c7fd-46fc-4c8d-8469-db4e9834c93c.png.296x216.jpg
20200208,浦东,碧云,正三房自住精装+满五唯一+中间楼层+车位+地铁9，14号,1060万,3室2厅 | 126.7平米 | 南 | 精装 | 中楼层(共8层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-20c52062-04cf-44bb-bae6-59c166b5550f.png.296x216.jpg
20200208,浦东,碧云,碧云低总价三房，自住保养好，房型正气方便看,920万,3室2厅 | 124.65平米 | 西南 | 精装 | 低楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-6e068429-ade4-4071-b0d9-c16702c1f304.jpg.296x216.jpg
20200208,浦东,碧云,晓园 3室2厅 1600万,1600万,3室2厅 | 180.59平米 | 南 | 其他 | 中楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-542c0865-7f70-406e-8a98-dd3dc1ad9e13.jpg.296x216.jpg
20200208,浦东,碧云,带车位！满五年！欣赏一期高区景观！,1650万,3室2厅 | 206.57平米 | 南 | 精装 | 中楼层(共33层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7f42e865-f467-4229-8663-13dafab8510e.jpg.296x216.jpg
20200208,浦东,碧云,户型方正，南北通，户户临水，景观视野好,1570万,3室2厅 | 206.29平米 | 南 | 精装 | 中楼层(共30层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FAXFiNWNr_1.jpg.296x216.jpg
20200208,浦东,碧云,04年次新房+大复式+总高五楼+90平大露台+总价低+9号线,1380万,4室2厅 | 174.15平米 | 南 | 毛坯 | 高楼层(共5层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7f2f1f92-cf87-4983-b2d1-8ce01cfe5f34.png.296x216.jpg
20200208,浦东,碧云,精装3室+南北正通+满五唯一无个税+看房方便+进口配置,1180万,3室2厅 | 140.72平米 | 南 | 精装 | 低楼层(共18层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_M3YWFvjpa_1.jpg.296x216.jpg
20200208,浦东,碧云,前排无遮挡 满五年 业主诚意出售,1620万,3室2厅 | 177.84平米 | 南 | 精装 | 低楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-ec83378d-8605-407c-a647-863887fd3044.png.296x216.jpg
20200208,浦东,碧云,业主诚意出售，100万精装，空调带地暖，楼层好视野棒,1580万,3室2厅 | 207.97平米 | 南 | 精装 | 高楼层(共30层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-2e271753-eddc-49fe-b649-d06af6214a2e.png.296x216.jpg
20200208,浦东,碧云,04年次新房+正四房+满五唯一+精装修+9号线,1300万,4室2厅 | 163.52平米 | 南 | 精装 | 低楼层(共18层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-b7a5450c-31db-421b-a068-42ecc092efb2.png.296x216.jpg
20200208,浦东,碧云,板式结构  得房率高 装修较好  楼层适中,738万,2室2厅 | 82.61平米 | 南 北 | 精装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_BRthyvQnU.jpg.296x216.jpg
20200208,浦东,碧云,此房全明户型，总价低，看房方便，带车位。,1060万,3室2厅 | 137.08平米 | 南 | 精装 | 低楼层(共13层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9b34fddc-d1e5-4818-8deb-677783c7a38b.jpg.296x216.jpg
20200208,浦东,碧云,小区唯一在卖的一楼复式，花公寓的价钱，享受别墅感觉,2450万,6室3厅 | 294.08平米 | 南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-dfeb212a-8a3e-4eac-aedd-7df80b277f2e.jpg.296x216.jpg
20200208,浦东,碧云,自住装修带墙暖+有产权车位+可拎包入住+移民诚售,1650万,3室2厅 | 177.84平米 | 南 | 精装 | 低楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-090d4fd0-6d81-46a0-b090-3dc637134f7c.jpg.296x216.jpg
20200208,浦东,碧云,二手买入+有车位+地暖和空调、拎包入住+置换诚售房主自荐,1250万,4室2厅 | 169.43平米 | 南 | 精装 | 低楼层(共19层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-160fdf00-0c84-4fb0-b2a3-6105c2a90b53.jpg.296x216.jpg
20200208,浦东,碧云,碧云精装两房，主卧朝南，单价低采光好,438.1万,2室1厅 | 67.4平米 | 东南 | 精装 | 中楼层(共19层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kpubGXevw_1.jpg.296x216.jpg
20200208,浦东,碧云,超大花园采光好，两房朝南可南北通，保养好随时看房,735万,2室1厅 | 79.82平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vs4kDlimT.jpg.296x216.jpg
20200208,浦东,碧云,业主自住精装修保养好，位置优越，满五唯一税费少,975万,3室2厅 | 115.55平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-2ba1f862-ca36-469e-95e7-3896fcb8a4a3.png.296x216.jpg
20200208,浦东,碧云,业主急售    满五唯一 随时看房,990万,2室2厅 | 164.98平米 | 南 | 简装 | 中楼层(共23层) | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-ab540845-4f38-484f-95d8-2c6a6e983411.jpg.296x216.jpg
20200208,浦东,碧云,03年次新房+园林小区+三房朝南+9，14号线双轨交通,1050万,3室2厅 | 119.49平米 | 南 | 简装 | 中楼层(共17层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-0eb09888-bd21-44a4-9cdb-5242b547a6a9.png.296x216.jpg
20200208,浦东,碧云,欧式装修 拎包入住 业主诚意出售  价格可谈,1020万,2室2厅 | 142.6平米 | 南 | 简装 | 高楼层(共23层) | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-c3130265-90bb-40df-9c58-565cb070a830.jpg.296x216.jpg
20200208,浦东,碧云,满五唯一免个税+冰厂t上d皆ky+楼层好大两房,739万,2室2厅 | 85.14平米 | 南 | 精装 | 中楼层(共5层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_8DUXTEUdh.jpg.296x216.jpg
20200208,浦东,碧云,二手买进较高！满两年税费低！中间位置！诚意出售！,750万,2室1厅 | 85.61平米 | 东北 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-e0730743-db23-4d77-a9e1-3cfdbc4664b3.jpg.296x216.jpg
20200208,浦东,碧云,精装修，带花园，户型方正，南北通透,695万,2室1厅 | 77.95平米 | 南 北 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3fd32fe7-589a-462f-8625-1829ca9e4148.jpg.296x216.jpg
20200208,浦东,碧云,二手买进税费低，可随时看房 新装修全屋地暖,695万,3室2厅 | 73.23平米 | 南 北 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RCylp2uAg_1.jpg.296x216.jpg
20200208,浦东,碧云,罗山花苑大两房+花园面积40平+满五年唯一税费少+急售,720万,2室2厅 | 88.42平米 | 南 | 精装 | 低楼层(共5层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_QUSCsJkiy_1.jpg.296x216.jpg
20200208,浦东,碧云,业主自住装修，3房，碧云国际社区，低单价，看房方便,1120万,3室2厅 | 164.98平米 | 南 | 精装 | 中楼层(共23层) | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/test-a99308a2-bb3c-495c-a419-94ac3d03f00e.png.296x216.jpg
20200208,浦东,碧云,两房朝南全明户型，视野开阔，小区景观一览无余，一期,1150万,2室2厅 | 136.79平米 | 南 | 精装 | 中楼层(共30层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xg4UmeOGW_1.jpg.296x216.jpg
20200208,浦东,碧云,小区在售一楼的三房，看房方便，房东自住,1090万,3室2厅 | 130.3平米 | 南 | 精装 | 低楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-0d8855a0-05e8-4a2d-8c7c-76b986609f57.png.296x216.jpg
20200208,浦东,碧云,中楼层，大两房，满五年唯一，诚意出售,538万,2室1厅 | 78.8平米 | 南 北 | 精装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4fb1cf27-551e-4f23-b4ac-0766e96407b6.jpg.296x216.jpg
20200208,浦东,碧云,高区采光视野佳，通透户型正气房，诚心出售方便看,710万,2室2厅 | 76.79平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_OKkPtxmRT_2.jpg.296x216.jpg
20200208,浦东,碧云,诚意急售，户型方正，南北通透，距9号线蓝天路站900米,938万,3室2厅 | 115.55平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-832d815b-5179-41b6-8c5d-c96ea1154bdb.jpg.296x216.jpg
20200208,浦东,碧云,满五唯一+小区央座+中间楼层+业主诚意随时可看房,650万,2室2厅 | 69.09平米 | 南 | 简装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-629afeba-7e86-4146-9778-e86ffb9c8587.jpg.296x216.jpg
20200208,浦东,碧云,满五唯一 税费少 高层新出少有的户型和位置，精装三房,1210万,3室2厅 | 142.66平米 | 西南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_k7xXgAaeP_1.jpg.296x216.jpg
20200208,浦东,碧云,高区无遮挡、业主变现诚意出售、随时可看，价格可谈,1600万,3室2厅 | 175.81平米 | 南 | 简装 | 中楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MKpoo1KrS_1.jpg.296x216.jpg
20200208,浦东,碧云,采光好 到价随时签字 南北朝向户型方正 小区少有户型,1140万,3室2厅 | 144.56平米 | 东北 | 精装 | 低楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_s5SvwJF1E_1.jpg.296x216.jpg
20200208,浦东,碧云,配套设施齐全 交通便利 看房提前约,1150万,4室2厅 | 163.03平米 | 南 | 精装 | 低楼层(共23层) | 1998年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_Z4tUhSVoN.jpg.296x216.jpg
20200208,浦东,碧云,高区景观3房+满五年唯一无个税+看房方便,1540万,3室2厅 | 212.04平米 | 南 北 | 精装 | 中楼层(共30层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_wgNeM8mXi_1.jpg.296x216.jpg
20200208,浦东,碧云,少有的楼中复式 2期中高区 单价低 景观好,2000万,3室2厅 | 280.43平米 | 南 | 精装 | 中楼层(共28层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cuUh01Gdf.jpg.296x216.jpg
20200208,浦东,碧云,匠心独具巧户型，小区总价低三房，区中位带花园鱼池,900万,3室2厅 | 96.91平米 | 南 | 精装 | 低楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HQVKIjQYX_1.jpg.296x216.jpg
20200208,浦东,碧云,精装修大三房+空调地暖+产权车位+户型方正采光通风好,1615万,3室2厅 | 180.1平米 | 南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_cypPTcubn_1.jpg.296x216.jpg
20200208,浦东,碧云,高区房 价格便宜 采光好  视野开阔 业主诚意出售,425万,1室1厅 | 67.4平米 | 南 | 精装 | 高楼层(共19层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RjsXiBZat_1.jpg.296x216.jpg
20200208,浦东,碧云,金桥酒店公寓 2室2厅 440万,440万,2室2厅 | 68.13平米 | 南 | 简装 | 中楼层(共4层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_UPPztJxj6_1.jpg.296x216.jpg
20200208,浦东,碧云,寻找有缘人，位置好，楼层棒，满五唯一税费少,700万,2室2厅 | 76.11平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_RfW5tF0Jc_1.jpg.296x216.jpg
20200208,浦东,碧云,中层楼层采光好，看房方便有钥匙，比较急售，,710万,2室1厅 | 101.69平米 | 西南 | 精装 | 中楼层(共8层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7dfda3a6-0820-47b0-be4c-d76d2977d81d.jpg.296x216.jpg
20200208,浦东,碧云,一楼有附加一个小院子 前后楼间距开阔 视野比较敞亮,650万,2室2厅 | 72.3平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1a7826c8-4dab-40d4-995e-ebd60fc28e46.jpg.296x216.jpg
20200208,浦东,碧云,满五唯一 税费低 看房提前预约,430万,1室1厅 | 62.36平米 | 南 | 精装 | 低楼层(共19层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Ke8uswgxT_1.jpg.296x216.jpg
20200208,浦东,碧云,大两房，满五年唯一，楼层适中，诚意出售,555万,2室1厅 | 78.88平米 | 南 | 简装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NzNFZrDy2_1.jpg.296x216.jpg
20200208,浦东,碧云,此房中区不怕高，采光视野依旧好，业主诚意随时签！,440万,1室1厅 | 65.86平米 | 南 | 精装 | 中楼层(共19层) | 2003年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/test-33eda3bf-b46d-442e-855f-87f28d589c7a.png.296x216.jpg
20200208,浦东,碧云,大户型2居室，房子南北正气，通透性好，采光无遮挡,760万,2室1厅 | 85.29平米 | 南 | 精装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-36582623-9f31-40e1-afce-3ec59997501a.png.296x216.jpg
20200208,浦东,碧云,金桥爱建园 3室1厅 930万,930万,3室1厅 | 112.84平米 | 南 | 精装 | 低楼层(共11层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-30018060-1600-4223-ad25-23617eed57d3.png.296x216.jpg
20200208,浦东,碧云,06年次新房+总价低+毛坯框架结构+业主诚意出售+9号线,990万,2室2厅 | 120.82平米 | 南 | 毛坯 | 低楼层(共10层) | 2006年建 | 板楼,https://image1.ljcdn.com/shfdfs-image/20160915/20da3143-de32-487a-b01c-cc6669111cee.jpg.296x216.jpg
20200208,浦东,碧云,满5年唯一税少，户型方正，房东诚意出售,1950万,5室2厅 | 210.64平米 | 南 | 简装 | 3层 | 2000年建 | 板楼 | 联排别墅,https://image1.ljcdn.com/310000-inspection/bf94fca8-f559-4594-96af-93520063cbbb.jpg.296x216.jpg
20200208,浦东,碧云,碧云西班牙地中海别墅，好位置，L户型,4000万,3室2厅 | 440.5平米 | 南 | 精装 | 2层 | 2007年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/90c31a4d-5b5b-4911-85c1-e89f9a1a420a.jpg.296x216.jpg
20200208,浦东,碧云,苑外江头坐不归  水精宫殿转霏微,725万,2室1厅 | 76.79平米 | 南 北 | 精装 | 中楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-f5213948-3415-498a-a7c4-cec7a7706050.jpg.296x216.jpg
20200208,浦东,碧云,联排边套，挑空客厅，小区出门就是地铁口,1900万,4室2厅 | 211平米 | 南 | 精装 | 3层 | 2000年建 | 板楼 | 联排别墅,https://image1.ljcdn.com/310000-inspection/9fdf62e8-126a-46cb-ba11-fe82b57b30ac.jpg.296x216.jpg
20200208,浦东,碧云,15年装修 可拎包入住 诚意出售,810万,2室1厅 | 85.6平米 | 南 | 精装 | 中楼层(共11层) | 2005年建 | 塔楼,https://image1.ljcdn.com/shfdfs-image/20170211/d43eae20-c96f-4b5c-b1ab-f017a072d07b.jpg.296x216.jpg
20200208,浦东,碧云,维诗凯亚在卖户型独栋，装修保养恨好,3350万,3室2厅 | 435.17平米 | 南 | 精装 | 2层 | 2006年建 | 板楼 | 独栋别墅,https://image1.ljcdn.com/310000-inspection/893e3230-26c5-4425-a3df-de198a203ce3.jpg.296x216.jpg
20200208,浦东,碧云,高区景观大两房 通透户型 采光充足 无遮挡,1400万,2室2厅 | 172.12平米 | 南 | 精装 | 高楼层(共30层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3edcb26b-563d-4b21-88bf-8a64e395dd0f.jpg.296x216.jpg
