20200208,浦东,梅园,近地铁站，税费低，精装修大三房，好房诚售,1500万,3室2厅 | 204.89平米 | 南 | 精装 | 中楼层(共8层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-37d03bdd-546d-4547-a39f-3d6b59fd675b.jpg.296x216.jpg
20200208,浦东,梅园,南北通户型，采光通风好，视野开阔，业主诚意房主自荐,455万,2室0厅 | 47.16平米 | 南 | 简装 | 高楼层(共5层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-09dc10cf-2083-42b9-8b66-e54664adc6e7.jpg.296x216.jpg
20200208,浦东,梅园,此房满五年唯一，自住装修，方便出租，配套设施齐。,545万,2室0厅 | 47.51平米 | 南 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3e2b085a-3d53-4692-9805-698f60012858.jpg.296x216.jpg
20200208,浦东,梅园,售后公房，小区中间位置中间楼层，采光好！诚意出售！,530万,1室1厅 | 42.84平米 | 南 | 简装 | 中楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jtJrkFUfw.jpg.296x216.jpg
20200208,浦东,梅园,地铁口 业主诚意出售 楼层好 采光好 利用空间大,1050万,3室2厅 | 168平米 | 南 | 其他 | 低楼层(共24层) | 1997年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_8LdhZhCmQ_1.jpg.296x216.jpg
20200208,浦东,梅园,高区次顶楼 无遮挡 采光好 次新房 户型棒,1550万,3室2厅 | 159.64平米 | 南 | 毛坯 | 高楼层(共29层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-40e2edb5-9261-40c0-8cd0-17ae2321e67b.jpg.296x216.jpg
20200208,浦东,梅园,CBD景观绿地 经典四房 装修好 价格优,1900万,4室2厅 | 212.44平米 | 南 北 | 精装 | 低楼层(共37层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7a5b9a6b-163d-4a9d-ab38-e831060fc292.jpg.296x216.jpg
20200208,浦东,梅园,放心好房，景观房，大面积三房，南北三房，使用面积多,1020万,3室2厅 | 127.7平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-8a1330b8-c93c-4c12-8a43-16f4c87ea075.png.296x216.jpg
20200208,浦东,梅园,唯一诚意出售复式 南北通格局 3+1户型  有车位房主自荐,1750万,3室2厅 | 199.77平米 | 南 北 | 精装 | 中楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_g2EeQuxIt_1.jpg.296x216.jpg
20200208,浦东,梅园,交通方便 边套全明 南北通 一梯三户 随时看房,485万,2室1厅 | 46.02平米 | 南 | 简装 | 低楼层(共6层) | 1984年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3n17epIab_1.jpg.296x216.jpg
20200208,浦东,梅园,前排无遮挡 180°视野，看房方便，有本诚售。,3800万,4室2厅 | 239平米 | 北 | 精装 | 中楼层(共15层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HDxrHKpf5_1.jpg.296x216.jpg
20200208,浦东,梅园,双南双天井的房子，满五唯一，看房方便,535万,2室1厅 | 47.43平米 | 南 | 毛坯 | 低楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_PWjM9eQIJ.jpg.296x216.jpg
20200208,浦东,梅园,未来双轨道交会  普通住宅 诚意出售 价格美丽,299万,1室1厅 | 44.09平米 | 南 | 简装 | 低楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FTapOB8Wz_1.jpg.296x216.jpg
20200208,浦东,梅园,福外+建平西，电梯房，精装修带地暖,698万,2室1厅 | 72.5平米 | 南 | 精装 | 中楼层(共18层) | 1992年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_J45oxa5Yf_1.jpg.296x216.jpg
20200208,浦东,梅园,2015年二次精装 拎包入住，高区景观视野佳 带车位,1150万,3室2厅 | 145.85平米 | 南 北 | 精装 | 高楼层(共27层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_zl43aKN83_1.jpg.296x216.jpg
20200208,浦东,梅园,双南两房，采光充足，房龄新，小区环境好，诚心出售,645万,2室2厅 | 66.28平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_8h4hAq3dB_1.jpg.296x216.jpg
20200208,浦东,梅园,陆家嘴国际华城 2室2厅 998万,998万,2室2厅 | 122.78平米 | 南 | 精装 | 低楼层(共29层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_rERnGwkwT_1.jpg.296x216.jpg
20200208,浦东,梅园,小区中间位置 边套全明户型 采光好视野开阔，业主诚意,790万,2室1厅 | 111.94平米 | 南 东南 | 精装 | 高楼层(共23层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-711f35e0-810e-4bf5-a486-3575b81fdc07.jpg.296x216.jpg
20200208,浦东,梅园,此房满五年税少名.额.未.用 不靠路 中位置 诚意出售,625万,2室1厅 | 62.38平米 | 南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fbe127ce-c713-4d12-bead-4dfb080b8f61.jpg.296x216.jpg
20200208,浦东,梅园,陆家嘴滨江板块   14，18号线准地铁口  诚意出售房主自荐,380万,2室1厅 | 54.96平米 | 南 | 精装 | 低楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Mb3AToQ8a_1.jpg.296x216.jpg
20200208,浦东,梅园,小区中间位置，独立小院，精装修，福外旁，诚意出售,565万,2室1厅 | 50.55平米 | 南 | 精装 | 低楼层(共6层) | 1984年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_14Aa5r6YK_1.jpg.296x216.jpg
20200208,浦东,梅园,世纪大道，93年低总价两房，售后公房，只等你来！！房主自荐,535万,2室0厅 | 39.35平米 | 南 | 简装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Gh7CFWDbJ_1.jpg.296x216.jpg
20200208,浦东,梅园,小区中间位置不靠路  一梯两户  两南一北 大开间,648万,3室1厅 | 80.18平米 | 南 | 简装 | 高楼层(共5层) | 1983年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6be2a86c-cf71-45be-b191-90b4315192f3.jpg.296x216.jpg
20200208,浦东,梅园,老业主委托 高区正南2居室视野开阔采光充足,520万,2室1厅 | 79.37平米 | 南 | 精装 | 高楼层(共18层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a3abeaf2-7974-47ed-ab4d-27830b92c0e6.jpg.296x216.jpg
20200208,浦东,梅园,满五唯一 税费少 南北户型 楼层好 采光充足,570万,3室2厅 | 86.95平米 | 南 | 简装 | 中楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9Et2eavRU_1.jpg.296x216.jpg
20200208,浦东,梅园,满五不唯一，产权清晰，户口好迁，顶楼采光好,760万,3室1厅 | 97.05平米 | 东南 | 精装 | 高楼层(共18层) | 1997年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_xWuVcO0gZ_1.jpg.296x216.jpg
20200208,浦东,梅园,陆家嘴国际华城 全明两房 小区主楼位置 建西 地铁口,1180万,2室2厅 | 127.42平米 | 南 | 精装 | 高楼层(共36层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_AxNjwumxk_1.jpg.296x216.jpg
20200208,浦东,梅园,14  18号线准地铁 南北套型   税费少,388万,2室1厅 | 58.91平米 | 北 南 | 精装 | 中楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EVXfAZxTa_1.jpg.296x216.jpg
20200208,浦东,梅园,高区 段江景 南北通透 地铁口 建平西校 满五唯一,1160万,3室2厅 | 138.47平米 | 北 南 | 精装 | 高楼层(共33层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_0z1E0Au1P_1.jpg.296x216.jpg
20200208,浦东,梅园,未用 南北通 带餐客厅 中间楼层不靠路 产权清晰,530万,3室1厅 | 59.88平米 | 南 北 | 简装 | 中楼层(共6层) | 1983年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VoaVk8i8f_1.jpg.296x216.jpg
20200208,浦东,梅园,精装修双南两房，刚需户型，商圈成熟，交通便利,530万,2室1厅 | 45.61平米 | 南 | 精装 | 高楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_F2cMTfeoR.jpg.296x216.jpg
20200208,浦东,梅园,精装修 地铁口 满五唯一 税费少  房东诚意出售,605万,1室2厅 | 71.51平米 | 东南 | 精装 | 低楼层(共29层) | 2006年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_kndOQsLJG_1.jpg.296x216.jpg
20200208,浦东,梅园,中间位置不靠路 飞机户型 正对小区绿化免个税,1640万,3室2厅 | 167.3平米 | 东 | 精装 | 低楼层(共35层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_74Qo38tID_1.jpg.296x216.jpg
20200208,浦东,梅园,光辉小区 1室1厅 530万,530万,1室1厅 | 42.89平米 | 南 | 简装 | 中楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Ld0MMqI9n_1.jpg.296x216.jpg
20200208,浦东,梅园,满五年唯一 小区安静 全明通透户型 业主诚意出售,625万,2室1厅 | 59.23平米 | 南 | 精装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LG0VjBwrd_1.jpg.296x216.jpg
20200208,浦东,梅园,双轨道交会，全南两房    诚意出售   价格美丽,320万,2室1厅 | 48.27平米 | 南 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_e5UFZNfpZ_1.jpg.296x216.jpg
20200208,浦东,梅园,近4/14号线 小区中间 非顶底楼 满五年无户口,400万,1室1厅 | 32.56平米 | 南 | 简装 | 中楼层(共6层) | 1984年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_bzp58GI7M_1.jpg.296x216.jpg
20200208,浦东,梅园,商品房社区 南北通透三居室 楼层高 视野好,1020万,3室2厅 | 132.75平米 | 南 北 | 精装 | 高楼层(共17层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_3QC6PBwYV_1.jpg.296x216.jpg
20200208,浦东,梅园,看完梅园街坊，必看松林小区，面积大，总价低，房龄新,568万,2室1厅 | 54.56平米 | 南 | 简装 | 高楼层(共5层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b147c93b-b2c2-47e6-b8dc-7b9d1265b960.jpg.296x216.jpg
20200208,浦东,梅园,全新4房 可给置换周期 户型方正 有钥匙 随时可看,2150万,4室2厅 | 213平米 | 南 | 精装 | 低楼层(共30层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-02f7ddab-c43a-4894-8247-6a315a30b0ac.jpg.296x216.jpg
20200208,浦东,梅园,此房为南北两房，采光极很好，业主自住精装修,540万,2室0厅 | 48.04平米 | 南 | 其他 | 低楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4ee95325-92b0-4a70-aaaa-472551d3e4c1.jpg.296x216.jpg
20200208,浦东,梅园,全明户型，户型好，采光好，配套完善，小陆家嘴之称,1800万,4室2厅 | 193平米 | 南 北 | 毛坯 | 中楼层(共26层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-afd27e31-c0db-4b3d-bb80-89413fbef895.jpg.296x216.jpg
20200208,浦东,梅园,世纪大道 精致小区 大两居户型方正 总高11楼小高层,900万,2室2厅 | 94平米 | 南 | 精装 | 中楼层(共11层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-591b5371-31ad-43be-972f-ee6df335ad27.jpg.296x216.jpg
20200208,浦东,梅园,满五年、总价低、普通住宅无增值税，业主很诚意出售房主自荐,318万,1室1厅 | 46.16平米 | 南 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7c8542dc-3b79-4085-9e19-00884ee79d32.jpg.296x216.jpg
20200208,浦东,梅园,梅园三街坊 正气三房采光足 见面可谈,620万,3室0厅 | 64.14平米 | 南 北 | 简装 | 高楼层(共6层) | 1984年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-db74da1b-c798-48a1-97c1-83624510491d.jpg.296x216.jpg
20200208,浦东,梅园,壹号院高区看江景，精装修4房全新未用，随时约看！,3750万,4室2厅 | 232.24平米 | 南 | 精装 | 高楼层(共15层) | 2016年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3027d06c-0185-4d65-a749-d0ced66b0242.jpg.296x216.jpg
20200208,浦东,梅园,进才北，中间楼层，南北两房，业主诚意出售,450万,2室1厅 | 54.1平米 | 南 | 简装 | 低楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_OjiSzgDZG_1.jpg.296x216.jpg
20200208,浦东,梅园,梅园七街坊 1室1厅 500万,500万,1室1厅 | 40.44平米 | 南 | 精装 | 低楼层(共6层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_HvLXZfY0x_1.jpg.296x216.jpg
20200208,浦东,梅园,薪出  南北两房   茗额未用   产权清晰 世纪大道,550万,2室1厅 | 49.61平米 | 南 | 简装 | 高楼层(共6层) | 1991年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e783f423-641d-4d11-9d13-fc7d07fe63ec.jpg.296x216.jpg
20200208,浦东,梅园,精装修一房一厅，中间楼层，业主诚意出售，景观好,510万,1室1厅 | 73.84平米 | 东北 | 精装 | 低楼层(共31层) | 2003年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-60eee314-167a-4a39-8b5e-5568535b738b.jpg.296x216.jpg
20200208,浦东,梅园,处于陆家嘴交通要塞，北进北外滩，小区幽静不靠路,1680万,4室2厅 | 165.44平米 | 南 | 精装 | 高楼层(共25层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kRc3WSNmT_1.jpg.296x216.jpg
20200208,浦东,梅园,小区中间位置 通透性好 动静分离 精装自住装修,1800万,3室2厅 | 198.64平米 | 南 | 精装 | 中楼层(共6层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_G067wDADU_1.jpg.296x216.jpg
20200208,浦东,梅园,海怡花园(浦东) 3室2厅 980万,980万,3室2厅 | 138.93平米 | 南 | 精装 | 中楼层(共11层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vf6UNGqAb_1.jpg.296x216.jpg
20200208,浦东,梅园,精装修3房 小区花园位置 税费少 户型好 业主急售,490万,3室1厅 | 59.88平米 | 南 | 精装 | 高楼层(共6层) | 1983年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_vo6j78Bgv_1.jpg.296x216.jpg
20200208,浦东,梅园,06年商品房 住宅 一室一厅 电梯,620万,1室1厅 | 71.24平米 | 西南 | 精装 | 低楼层(共29层) | 2006年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_AWzWsLbfo_1.jpg.296x216.jpg
20200208,浦东,梅园,建平未用，小区中间位置不靠路，看房方便，双南两房,457万,2室0厅 | 45.96平米 | 南 | 精装 | 高楼层(共6层) | 1980年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_T3zIFUV1p_3.jpg.296x216.jpg
20200208,浦东,梅园,滨江全明小户型，14号地铁线，潜力小房，配套渐完善,280万,1室1厅 | 42.77平米 | 南 北 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b6370e9b-e641-4cd3-9795-c0394388a235.jpg.296x216.jpg
20200208,浦东,梅园,电梯大两房，近福外，建西，小区自带花园，出行方便,540万,2室1厅 | 50.98平米 | 东北 | 精装 | 高楼层(共16层) | 1989年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_VpIGT07ZC_1.jpg.296x216.jpg
20200208,浦东,梅园,一梯两户 南北两房 业主自住 看房随时 诚意出售！！,590万,2室1厅 | 57.56平米 | 南 | 精装 | 中楼层(共13层) | 1989年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-940ab234-e594-4392-89f4-081f22c612c3.jpg.296x216.jpg
20200208,浦东,梅园,电梯大一房+业主诚意出售+满五年+诚意出售,518万,1室1厅 | 49.53平米 | 南 | 简装 | 低楼层(共18层) | 1997年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-459bcfb4-04a2-4989-bac0-44af764406d2.jpg.296x216.jpg
20200208,浦东,梅园,此房满五年不唯一，中等装修，户型好，1997年房龄,760万,2室1厅 | 83.43平米 | 南 | 简装 | 中楼层(共5层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-9bba53ba-2e92-4259-a382-50caf73d8904.jpg.296x216.jpg
20200208,浦东,梅园,梅园五街坊  全明大两房 产权清晰,610万,2室1厅 | 59.12平米 | 南 | 其他 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NSgWeGlxw_1.jpg.296x216.jpg
20200208,浦东,梅园,此房满五年唯一，花园位置，双南户型,499万,2室1厅 | 56.87平米 | 南 | 精装 | 高楼层(共6层) | 1986年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_pNFhmszQ6_1.jpg.296x216.jpg
20200208,浦东,梅园,小区诚意卖的四房，全新房，带车位,2300万,4室2厅 | 172平米 | 南 北 | 精装 | 低楼层(共19层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-428805a6-edef-43d6-956a-71b625924036.jpg.296x216.jpg
20200208,浦东,梅园,看房量多的高区飞机户型大三房，新小区毛坯房主自荐,1530万,3室1厅 | 159.5平米 | 南 | 毛坯 | 高楼层(共29层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Q3BatMR8F_1.jpg.296x216.jpg
20200208,浦东,梅园,靠滨江公园 70年住宅小户型 全明结构 看花园洋房全景,545万,1室2厅 | 71.58平米 | 东南 | 简装 | 中楼层(共25层) | 2006年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/prod-838df6f1-c184-4691-8a6a-17fb06a3d05c.jpg.296x216.jpg
20200208,浦东,梅园,一梯两户，边套全明，近地铁世纪大道站小区中间位置,540万,1室1厅 | 42.15平米 | 南 | 精装 | 高楼层(共6层) | 1993年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DXKMf1ujx_1.jpg.296x216.jpg
20200208,浦东,梅园,梅园五街坊，南北大两房，户型正气。,640万,2室1厅 | 55.9平米 | 南 | 精装 | 低楼层(共6层) | 1991年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_U4LzZzJLa_1.jpg.296x216.jpg
20200208,浦东,梅园,中间中间位置 满五年唯一 精装修 采光好 户型好,502万,2室1厅 | 61.06平米 | 南 | 简装 | 高楼层(共6层) | 1981年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_YviMnpSws_1.jpg.296x216.jpg
20200208,浦东,梅园,内环内/北滨江板块/14，18号线准地铁口/满五不唯一房主自荐,280万,1室1厅 | 39.64平米 | 南 | 精装 | 中楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_KThTeoRUG_1.jpg.296x216.jpg
20200208,浦东,梅园,南北通透，精装婚房，拎包入住，随时看房房主自荐,515万,2室2厅 | 81.39平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c1cef572-d38c-411a-888a-ba8871fec087.jpg.296x216.jpg
20200208,浦东,梅园,售后公房，满五唯一，税费少,房东诚心出售,578万,2室1厅 | 49.5平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-0c8043e1-add2-4138-9098-5cb396eb1700.jpg.296x216.jpg
