20200208,浦东,洋泾,内环内总价低，全明通透，随时可看，交通便利配套齐必看好房,212万,1室1厅 | 46.15平米 | 东 南 北 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b708ce41-1ba5-4515-abd7-1c39cc512a4d.jpg.296x216.jpg
20200208,浦东,洋泾,内环一室一厅，精装修，中楼层，低总价，近商场地铁必看好房,225万,1室1厅 | 43.13平米 | 南 | 精装 | 中楼层(共6层) | 1982年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_O5Er3Y6F1_1.jpg.296x216.jpg
20200208,浦东,洋泾,总价低 售后公房 满五唯一 无增值税 无个税  不靠路必看好房,493万,1室1厅 | 51.97平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_WIZK6nYYo_1.jpg.296x216.jpg
20200208,浦东,洋泾,内环内 94年房龄 满五不唯一 总价低 近歇浦路站必看好房,193万,1室1厅 | 36.89平米 | 南 | 简装 | 中楼层(共5层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-fa79935e-2e62-4cef-953a-c4d6b078d0ee.jpg.296x216.jpg
20200208,浦东,洋泾,内环内，海防新村3楼，婚房装修 近地铁必看好房,260万,2室1厅 | 49.86平米 | 南 北 | 精装 | 中楼层(共6层) | 1982年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CBiRj6kT8_1.jpg.296x216.jpg
20200208,浦东,洋泾,不靠路，满五唯一，一手动迁房，诚意出售，看房方便必看好房,595万,2室1厅 | 68.82平米 | 南 | 简装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_M7VZAFLAK_1.jpg.296x216.jpg
20200208,浦东,洋泾,陆家嘴板块 精装修带地暖 自带花园 必买好房必看好房,620万,1室2厅 | 86.12平米 | 南 | 精装 | 低楼层(共22层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-18f4f9ae-171c-45f8-ab95-2a83bf80df86.jpg.296x216.jpg
20200208,浦东,洋泾,小区不靠路，满五不唯一，税费少，业主诚意出售必看好房,515万,2室1厅 | 50.82平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_druJGnF7e_1.jpg.296x216.jpg
20200208,浦东,洋泾,品质小区，南北通透电梯两房、好位置好楼层、诚意出售,830万,2室2厅 | 102.88平米 | 南 北 | 精装 | 中楼层(共11层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-e80867ef-441e-4e14-8592-52201545de99.png.296x216.jpg
20200208,浦东,洋泾,新！租客搬走，看房方便，崮山舒适三房，非顶楼，边套,650万,3室1厅 | 79.01平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_866iGNheX_1.jpg.296x216.jpg
20200208,浦东,洋泾,精装位置好，业主诚售，满五唯一，有车位..出行方便，,1390万,3室2厅 | 145.01平米 | 南 | 精装 | 低楼层(共13层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7e7dcda0-5670-4ed8-8485-4e82961baaf6.jpg.296x216.jpg
20200208,浦东,洋泾,一手动迁房，顶楼复式，无增值税,925万,3室2厅 | 142.46平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_LaNXDSax6_1.jpg.296x216.jpg
20200208,浦东,洋泾,南北两房 精装修 房东诚心卖 产权清晰,408万,2室1厅 | 52平米 | 南 北 | 精装 | 高楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_XWu2Kfo1y_1.jpg.296x216.jpg
20200208,浦东,洋泾,低总价，满五年，诚意出售，看房随,630万,3室1厅 | 80.57平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-418f86e6-8dd8-48c5-8cb6-b84b046c839c.png.296x216.jpg
20200208,浦东,洋泾,后排 一梯两户 中区 视野开阔 板式小高层 南北通,850万,2室2厅 | 101.45平米 | 南 | 简装 | 中楼层(共16层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7dfd1544-8065-4ca8-b1d9-4937a4af35ee.jpg.296x216.jpg
20200208,浦东,洋泾,带大花园，南北通透大三房，诚意出售，看房方便！,950万,3室2厅 | 133.99平米 | 南 北 | 简装 | 低楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-58819c0d-c52e-44db-bef0-f35cb4d1ccba.jpg.296x216.jpg
20200208,浦东,洋泾,实惠三房两厅两卫，南北通，附5平方的全明储藏室房主自荐,880万,3室2厅 | 123.15平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c3c3fe13-fb84-4ebc-bc1b-6cd5d0bbf796.jpg.296x216.jpg
20200208,浦东,洋泾,原始三房，自住装修，满五唯一税费少，诚意出售房主自荐,840万,3室2厅 | 95.99平米 | 南 | 简装 | 高楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-39a0025e-bcc8-498b-bc3e-cc17b2e999a3.jpg.296x216.jpg
20200208,浦东,洋泾,婚房装修+温馨两房+拎包入住+楼层好+采光好+随时看房,670万,2室1厅 | 73.5平米 | 东 | 精装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3b4bb522-36cb-4e39-8588-4b9f48379987.png.296x216.jpg
20200208,浦东,洋泾,满五且唯一。产权清晰没有贷款没有抵押，欢迎看房。,900万,3室2厅 | 128.98平米 | 南 北 | 简装 | 低楼层(共11层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_52Q6plh5x_1.jpg.296x216.jpg
20200208,浦东,洋泾,房改售房少税 非顶楼不靠马路 户型认可度高 诚心出售房主自荐,580万,2室1厅 | 69.88平米 | 南 北 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EMAqdOv8h_1.jpg.296x216.jpg
20200208,浦东,洋泾,南北直接通透的格局，自住的精装修，门口就是地铁,860万,2室2厅 | 105.5平米 | 南 | 精装 | 中楼层(共14层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Yestxynm2_1.jpg.296x216.jpg
20200208,浦东,洋泾,第五大道 3室2厅 1390万,1390万,3室2厅 | 144.09平米 | 南 | 精装 | 低楼层(共13层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_41SamOQqL_1.jpg.296x216.jpg
20200208,浦东,洋泾,中间位置，楼层好，正气小三房，诚意卖，看房方便,920万,3室2厅 | 109.93平米 | 南 北 | 简装 | 低楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ZxzLDzXra_1.jpg.296x216.jpg
20200208,浦东,洋泾,急售 急售 急售 满五唯一税费少 产权清晰房主自荐,360万,2室1厅 | 66.61平米 | 东南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-90032ccb-e174-44a7-bf8a-19e2b4f40387.jpg.296x216.jpg
20200208,浦东,洋泾,随时签字，无户口，产调已拉，满五唯一，业主诚意出售房主自荐,586万,2室1厅 | 68.83平米 | 南 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VrSbnROy6_1.jpg.296x216.jpg
20200208,浦东,洋泾,小户型，总价低，看房方便，诚意出售,173万,1室1厅 | 29.22平米 | 南 | 简装 | 低楼层(共5层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-18669fab-7171-4f88-b0b0-5b3b53706102.jpg.296x216.jpg
20200208,浦东,洋泾,进才对口房子，双房朝南，业主诚意出售,410万,2室1厅 | 51.97平米 | 南 | 简装 | 高楼层(共7层) | 1991年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_fIJbJnIBx_1.jpg.296x216.jpg
20200208,浦东,洋泾,泾东小区 2室1厅 425万,425万,2室1厅 | 55.51平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_NbZq7AYYY_1.jpg.296x216.jpg
20200208,浦东,洋泾,内环内，近地铁14～18号，带露台，07年品质小区,880万,2室1厅 | 115.9平米 | 南 | 精装 | 低楼层(共23层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_GY5egCsI4_1.jpg.296x216.jpg
20200208,浦东,洋泾,内环内地段，朝南无遮挡，双地铁交汇，业主诚意出售,500万,2室2厅 | 69.86平米 | 北 南 | 精装 | 中楼层(共29层) | 1994年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/test-a32abbf0-d435-43ef-a68e-0834f0c81d51.png.296x216.jpg
20200208,浦东,洋泾,非顶楼，不靠路，双南户型采光好，精致装修税费少房主自荐,375万,2室1厅 | 65.41平米 | 南 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_znfj37CTX_1.jpg.296x216.jpg
20200208,浦东,洋泾,此房满五年，格局好，采光好视野好。,335万,2室1厅 | 67.96平米 | 南 | 简装 | 高楼层(共6层) | 1976年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-af555854-7938-4daa-81c4-997c168cb22f.png.296x216.jpg
20200208,浦东,洋泾,双地铁低总价 少税2房 业主诚心门槛低 户型好看房方便,515万,2室1厅 | 59.91平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-ffa740c5-0874-4c7a-b7ef-8ea6cec9b5a7.png.296x216.jpg
20200208,浦东,洋泾,南北厅双阳台 南北卧双飘窗 近LCM商场,810万,2室2厅 | 93.48平米 | 南 | 简装 | 高楼层(共6层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-17d6e5eb-0502-4ebf-becf-4e2686467824.png.296x216.jpg
20200208,浦东,洋泾,带30平米大露台，宜居两室，精装修，诚意出售,692万,2室2厅 | 71.66平米 | 南 | 精装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-037b039b-7c75-4a9b-8fd6-3f25a02dba71.jpg.296x216.jpg
20200208,浦东,洋泾,房东急卖：多一间+产权清晰+诚心出售,345万,1室1厅 | 40.3平米 | 南 | 简装 | 低楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MuBOspl0W_1.jpg.296x216.jpg
20200208,浦东,洋泾,双南全明格局，诚意出售，小区开阔位置，居中楼层！,585万,2室1厅 | 67.71平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-abd69e87-2118-4522-b0f9-63fa6399bd18.jpg.296x216.jpg
20200208,浦东,洋泾,总价低+精装修+中间楼层+原始双南两房房主自荐,540万,2室1厅 | 64.28平米 | 南 | 精装 | 低楼层(共6层) | 2000年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_U9BnIpbMq_1.jpg.296x216.jpg
20200208,浦东,洋泾,博山小区 两房朝南 居家装修 房东诚意卖,352万,2室1厅 | 63.24平米 | 东南 | 精装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_EOHelK1wF_1.jpg.296x216.jpg
20200208,浦东,洋泾,安静.装修保养好.可拎包入住.,970万,2室2厅 | 103.82平米 | 南 北 | 精装 | 低楼层(共16层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CFS7DX9Tt_1.jpg.296x216.jpg
20200208,浦东,洋泾,博山小区  朝南电梯房 房东置换  诚意出售,295万,1室2厅 | 54.87平米 | 南 | 精装 | 低楼层(共25层) | 1990年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_tI3IRpZYy_1.jpg.296x216.jpg
20200208,浦东,洋泾,永安新村内环内 满五年不唯一税费少 有钥匙看房方便,190万,1室1厅 | 32.87平米 | 南 | 简装 | 高楼层(共6层) | 1990年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b6a3a5ef-28e8-40e1-bfe0-82e511358d2f.jpg.296x216.jpg
20200208,浦东,洋泾,45㎡大露台+1梯2户三房朝南 不靠马路满五急售看房随时,960万,4室2厅 | 180.01平米 | 南 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-8181f373-fe47-4389-b047-1fec23421c8f.jpg.296x216.jpg
20200208,浦东,洋泾,满五唯一  有阁楼 精装修 房龄新,318万,3室1厅 | 53.26平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-91ab81d2-4e93-4194-ba94-e96c7d3f5e9a.jpg.296x216.jpg
20200208,浦东,洋泾,内环内 双南正气两房一厅 中楼层,345万,2室1厅 | 60.73平米 | 南 | 简装 | 中楼层(共6层) | 1981年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ed8f91a5-2dd9-48e8-81e5-34628a0c7a42.jpg.296x216.jpg
20200208,浦东,洋泾,三房户型，两南一北，目前小区低总价的三房。房主自荐,323万,3室0厅 | 61.35平米 | 南 | 简装 | 高楼层(共5层) | 1981年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-3d47d958-ae16-405e-8a7b-227367595bb7.jpg.296x216.jpg
20200208,浦东,洋泾,中新家园+大2房+诚意出售+价格可谈+看房方便！,780万,2室1厅 | 90.74平米 | 南 | 简装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4f5d790b-ad15-4751-bbd9-d43c196b5365.jpg.296x216.jpg
20200208,浦东,洋泾,户型方正  满五年唯一 高层视野 采光佳,260万,1室1厅 | 48.87平米 | 西南 | 简装 | 高楼层(共24层) | 1995年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_aUz1J0LkN_1.jpg.296x216.jpg
20200208,浦东,洋泾,少有大4房+楼层位置好+诚意出售+看房方便,1280万,4室2厅 | 158.22平米 | 南 | 简装 | 中楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ezn6OvpVp_1.jpg.296x216.jpg
20200208,浦东,洋泾,动迁房交易，采光充足，自己一家人住，看房方便,690万,3室2厅 | 87.15平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yKj58x3e4_1.jpg.296x216.jpg
20200208,浦东,洋泾,此房正规一房一厅，小区中间位置，楼层佳，采光好,460万,1室1厅 | 47.2平米 | 西南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1610c710-fc45-4223-8147-411e52f9e9ad.jpg.296x216.jpg
20200208,浦东,洋泾,房东急售！边套全明，满五唯一，产权清晰，看房方便！房主自荐,430万,2室1厅 | 56.79平米 | 南 | 简装 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-543ea293-ee22-497a-a838-4321fd08cec8.jpg.296x216.jpg
20200208,浦东,洋泾,内环内双南户型两房，配套成熟交通便利,315万,2室1厅 | 63.79平米 | 南 | 简装 | 高楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_iVZLXC6t0_1.jpg.296x216.jpg
20200208,浦东,洋泾,崮山小区大二房，动迁满五唯一，业主自住,625万,2室1厅 | 73.06平米 | 南 | 简装 | 中楼层(共6层) | 2001年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_jDIZIoMoy_1.jpg.296x216.jpg
20200208,浦东,洋泾,高层中区+3年装修+满五+无遮挡+看随时+急售,370万,2室1厅 | 63.73平米 | 东南 | 精装 | 中楼层(共25层) | 1990年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_ZJmMji8bE_1.jpg.296x216.jpg
20200208,浦东,洋泾,南北两房，前后无遮挡，日照时间长，诚意出售,416万,2室1厅 | 52.01平米 | 南 | 精装 | 高楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_AL7HmYxk6_1.jpg.296x216.jpg
20200208,浦东,洋泾,巨东小区新上2房！内环内地段好，全明户型！装修好,575万,2室1厅 | 66.81平米 | 东 | 精装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_4c9LSqyPu_1.jpg.296x216.jpg
20200208,浦东,洋泾,急！内环内，洋泾小两居，精装修，满五唯一,280万,2室1厅 | 54.22平米 | 南 北 | 精装 | 高楼层(共5层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_depLZKvwv_1.jpg.296x216.jpg
20200208,浦东,洋泾,不靠路，动迁满五税费少，双花园，朝南无遮挡视野开阔房主自荐,685万,3室2厅 | 83.24平米 | 南 | 简装 | 低楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yCcdr27Yz_1.jpg.296x216.jpg
20200208,浦东,洋泾,博山小区 1室1厅 310万,310万,1室1厅 | 54.87平米 | 南 | 简装 | 中楼层(共25层) | 1990年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_qTmkT45Hd_1.jpg.296x216.jpg
20200208,浦东,洋泾,房型格局好 位置安宁 一梯两户 三年前精装修 税很少,600万,2室1厅 | 70.12平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qH56NBGOV_1.jpg.296x216.jpg
20200208,浦东,洋泾,房子自己住，装修好，目前四年级，诚意出售,460万,2室1厅 | 60.53平米 | 南 | 精装 | 高楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_1SPe1h3sK_1.jpg.296x216.jpg
20200208,浦东,洋泾,内环优质好房  全明两房  拎包入住  业主诚意  随时看房主自荐,428万,2室1厅 | 64平米 | 南 北 | 精装 | 中楼层(共6层) | 1988年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_L5xOOKjTU_2.jpg.296x216.jpg
20200208,浦东,洋泾,看三件套+满五唯一，南北通风高层，视野宽阔，采光足房主自荐,1029万,3室2厅 | 116.94平米 | 南 | 精装 | 高楼层(共18层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_V3VXVQJu3_1.jpg.296x216.jpg
20200208,浦东,洋泾,精装修，两房厅朝南，开放式厨房面积大，采光好。,615万,2室1厅 | 69.08平米 | 南 | 精装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_iRg7Cl8wo_1.jpg.296x216.jpg
20200208,浦东,洋泾,：满五年不唯一 内环内 户型通透 前无遮挡,565万,3室2厅 | 96.09平米 | 南 | 简装 | 高楼层(共7层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_CbB7QLCkY_1.jpg.296x216.jpg
20200208,浦东,洋泾,内环内双南两房，自住装修，中间楼层，户型房正全明,388万,2室1厅 | 60.12平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_fA1WbzLv0_1.jpg.296x216.jpg
20200208,浦东,洋泾,你一定要看的好房，带产权车位，满五年唯一，未用学籍房主自荐,850万,2室2厅 | 102.88平米 | 南 | 精装 | 高楼层(共11层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FYcdhp4m3_1.jpg.296x216.jpg
20200208,浦东,洋泾,温馨之家 等待有缘人 链家优质好房 业主诚意出售 急售,368万,2室1厅 | 61.11平米 | 东 南 | 精装 | 中楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Rv4A7xWWK_1.jpg.296x216.jpg
20200208,浦东,洋泾,边套 中间楼层  不靠路 两南一北格局好 精装拎包入住房主自荐,720万,3室1厅 | 85.87平米 | 南 | 精装 | 中楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_uUgV04JuU_1.jpg.296x216.jpg
20200208,浦东,洋泾,羽北小区 2室1厅 590万,590万,2室1厅 | 66.81平米 | 南 | 精装 | 低楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_K0EhIiGw9_1.jpg.296x216.jpg
20200208,浦东,洋泾,内环内  电梯三房  边套户型  精装修  拎包入住,650万,3室1厅 | 103.02平米 | 西南 | 精装 | 高楼层(共12层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_V8yHfM0G8_1.jpg.296x216.jpg
20200208,浦东,洋泾,泾东小区 2室1厅 430万,430万,2室1厅 | 52.01平米 | 南 | 简装 | 中楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_AzImKr7F1_1.jpg.296x216.jpg
20200208,浦东,洋泾,小区中间位置 视野开阔 俯瞰花园 南北通透 精装修,495万,2室0厅 | 51.69平米 | 南 北 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a8136a7a-a208-46cc-b528-2ec4f80f63d5.jpg.296x216.jpg
20200208,浦东,洋泾,内环内94年竣工，三层朝南两房，看房随时,350万,2室1厅 | 58.37平米 | 西南 | 毛坯 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-10e6c7c6-4d51-4b2a-86a7-b8d863c29568.jpg.296x216.jpg
20200208,浦东,洋泾,内环内 精装修两房 近旭辉广场 近地铁六号线 诚售,719万,2室2厅 | 102.84平米 | 南 | 精装 | 低楼层(共12层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_qqWhJ3HFt_1.jpg.296x216.jpg
20200208,浦东,洋泾,泾东一房2楼，居家装修，房东诚意出售，价格可谈！房主自荐,335万,1室1厅 | 41.63平米 | 南 | 精装 | 低楼层(共6层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_YK8PvyxbL_1.jpg.296x216.jpg
20200208,浦东,洋泾,此房满五年唯一，内环内税费少，自住保养好精装修,250万,1室1厅 | 50.54平米 | 南 | 精装 | 中楼层(共24层) | 1993年建 | 塔楼,https://image1.ljcdn.com/310000-inspection/pc1_lVIpX0WIJ_1.jpg.296x216.jpg
20200208,浦东,洋泾,边套全明户型，视野宽阔，采光充足，房东诚意出售！,253万,1室1厅 | 44.1平米 | 南 | 精装 | 高楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ygR63IVDJ_1.jpg.296x216.jpg
20200208,浦东,洋泾,南北直通户型，中间位置安静不吵房主自荐,420万,1室1厅 | 61.64平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-4ec4fc25-ab7e-4302-af99-dd3a9c62868b.jpg.296x216.jpg
20200208,浦东,洋泾,总价低，税费低，诚意度高，居住舒适度高,228万,1室0厅 | 41.08平米 | 南 | 简装 | 中楼层(共6层) | 1987年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-96ceaacd-62d3-4a1f-bd7e-5c5fd78ecfb5.jpg.296x216.jpg
20200208,浦东,洋泾,南北户型，楼层中间，房子一梯子2户，格局方正房主自荐,630万,2室2厅 | 98.13平米 | 南 | 精装 | 中楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e142784b-83bc-439e-acb4-2bdb5da80890.jpg.296x216.jpg
20200208,浦东,洋泾,巨东小区南北2房楼层好！内环内地段佳，全明户型！,490万,2室0厅 | 51.69平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_ejmtAp6Pp_1.jpg.296x216.jpg
20200208,浦东,洋泾,2009年南北通电梯三房，户型方正，不靠路,1230万,3室2厅 | 120.85平米 | 南 | 精装 | 中楼层(共7层) | 2009年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-e693d3e0-5aed-4232-91d5-7629afd62c9a.png.296x216.jpg
20200208,浦东,洋泾,内环内精装大，复式带阁楼，采光充足房主自荐,600万,3室2厅 | 86.57平米 | 南 北 | 精装 | 高楼层(共7层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-261df1dc-0b6a-43fe-ae69-862e5da364cc.jpg.296x216.jpg
20200208,浦东,洋泾,好房，小区花园位置，安静宜居，户型布局合理,805万,2室2厅 | 100.81平米 | 南 | 简装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-5116c056-dff9-4653-a80b-c02978da4c3c.jpg.296x216.jpg
