20200208,浦东,金桥,40平大花园 别墅般的居住体验 享受慢生活从您进家开始必看好房,635万,3室1厅 | 88.7平米 | 北 南 | 精装 | 低楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-a190f96d-a1e2-43fb-ae9d-6a4966bb64cc.jpg.296x216.jpg
20200208,浦东,金桥,此房满五年，位置好出行方便  采光视野都好 看房方便必看好房,388万,2室1厅 | 69.19平米 | 南 | 简装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-3ea7c2fa-93f6-4d98-b438-8d9c9f8dd12f.png.296x216.jpg
20200208,浦东,金桥,森兰边套大3房+明珠+近6号地铁+单价6.5万+诚意出售必看好房,850万,3室2厅 | 130平米 | 南 | 毛坯 | 低楼层(共11层) | 2015年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_xruIQ4Rjv_1.jpg.296x216.jpg
20200208,浦东,金桥,柳博小区双南户型业主诚意出售的必看好房,336万,2室1厅 | 60.22平米 | 南 | 简装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-ce7b8da0-67b8-4737-af5e-740e093cab5a.jpg.296x216.jpg
20200208,浦东,金桥,总价单价都划算，6号线五莲路站，采光充足，税费少必看好房,199万,2室1厅 | 53.05平米 | 南 | 简装 | 高楼层(共6层) | 1985年建 | 板楼,https://image1.ljcdn.com/310000-inspection/7e118bc5-3cae-409e-adaa-c2654cbdac01_1000.jpg.296x216.jpg
20200208,浦东,金桥,寿一小区 1室1厅 197万必看好房,197万,1室1厅 | 43.78平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_6OTksLJl6_1.jpg.296x216.jpg
20200208,浦东,金桥,浦江东旭，经典三房 四开间朝南 满五税少 看房方便必看好房,510万,3室2厅 | 108.31平米 | 南 | 精装 | 低楼层(共7层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2893631d-2e89-4234-bff1-936e1924ae1c.jpg.296x216.jpg
20200208,浦东,金桥,低总价两房，精装拎包入住，户型正气采光好必看好房,365万,2室1厅 | 77平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/44a5a980-d1f7-4908-bc94-87b803689af8_1000.jpg.296x216.jpg
20200208,浦东,金桥,精装修可拎包入住，全明户型双南两房，近地铁配套熟必看好房,320万,2室1厅 | 61.45平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1526c732-7f6b-4554-856c-afec48317192.jpg.296x216.jpg
20200208,浦东,金桥,年底促销 08年次新房 南北通双阳台 主卧次卧带飘窗必看好房,745万,2室2厅 | 101.34平米 | 南 北 | 精装 | 中楼层(共6层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e4861127-bad5-4767-a831-6eb0082a7481.jpg.296x216.jpg
20200208,浦东,金桥,促销房源 一手动迁，资源未用，楼层好必看好房,275万,1室1厅 | 54.75平米 | 南 北 | 简装 | 低楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2836f013-7926-4e07-9f60-5774d82fc7aa.jpg.296x216.jpg
20200208,浦东,金桥,寿光小区   双南户型   婚房装修  看房随时  诚意出售必看好房,295万,2室1厅 | 69.2平米 | 南 | 精装 | 中楼层(共5层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-d72c8d02-08c8-4753-bbbe-ee4fc84b2b87.png.296x216.jpg
20200208,浦东,金桥,金鹏苑 次顶楼 全明的户型 采光无挡 双轨交接必看好房,450万,2室2厅 | 81.66平米 | 南 | 精装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_F2SmLzx5S_1.jpg.296x216.jpg
20200208,浦东,金桥,房间朝南户型方正，采光好，楼层优，必看优质房必看好房,120万,1室1厅 | 32.83平米 | 南 | 简装 | 中楼层(共4层)  | 板楼,https://image1.ljcdn.com/310000-inspection/a2bd111b-8dc0-4344-b494-f8c42e6ec7e8_1000.jpg.296x216.jpg
20200208,浦东,金桥,随时看房！老业主委托+拎包入住+满五唯一！必看好房,153万,1室0厅 | 30.71平米 | 南 | 精装 | 高楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_lUOwoUwJq_1.jpg.296x216.jpg
20200208,浦东,金桥,高买进价，税费少，诚意出售，品质小区必看好房,658万,2室2厅 | 94.23平米 | 南 | 精装 | 低楼层(共16层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d26c4575-f7b4-4e94-9897-7b8320a3edab.jpg.296x216.jpg
20200208,浦东,金桥,精美装修拎包入住位置好业主诚售价格优惠户型方正必看好房,318万,2室1厅 | 67.06平米 | 南 | 精装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-1a7ff11a-e557-4516-9c90-a9ba26ab1288.jpg.296x216.jpg
20200208,浦东,金桥,东旭雅苑 次新房 产证已出 视野开阔前方无遮挡必看好房,234万,1室1厅 | 54平米 | 南 | 毛坯 | 低楼层(共17层)  | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_VFtNj2mIr_1.jpg.296x216.jpg
20200208,浦东,金桥,满五唯一，小区央座，带露台，诚意卖必看好房,680万,3室1厅 | 96.1平米 | 南 北 | 精装 | 高楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-22de728b-3dcb-4191-8ad9-57cc386570dc.jpg.296x216.jpg
20200208,浦东,金桥,忍痛出售，6/12双轨，婚房装修,领包入住必看好房,530万,2室1厅 | 78.03平米 | 南 | 精装 | 高楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-f8a7f0f9-8a8a-4197-9ac0-3508550a9a98.png.296x216.jpg
20200208,浦东,金桥,精装两房，满五唯一，户型好，采光通风好必看好房,235万,2室1厅 | 51.66平米 | 南 | 精装 | 中楼层(共6层) | 1991年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_kasLMCXny_1.jpg.296x216.jpg
20200208,浦东,金桥,总价低，满五唯一，随时看房，三开间朝南户型必看好房,630万,2室2厅 | 94平米 | 南 | 精装 | 低楼层(共16层) | 2004年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-6ecb60c0-b40b-43f9-8f8e-ee3d14b32675.jpg.296x216.jpg
20200208,浦东,金桥,柳博小区房型正气一梯两户业主诚意出售必看好房,379万,2室1厅 | 64.91平米 | 南 | 精装 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/5d637519-7d69-4f97-bd6c-79ad5a69765f.jpg.296x216.jpg
20200208,浦东,金桥,仁恒唯一在售边套下叠别墅，私家电梯，大花园，游泳池必看好房,2800万,4室3厅 | 557.7平米 | 南 | 精装 | 低楼层(共2层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/61f5e19b-9a15-4953-b213-0931b68d9373.jpg.296x216.jpg
20200208,浦东,金桥,荷三小区 2室1厅 335万必看好房,335万,2室1厅 | 67.39平米 | 南 | 其他 | 中楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/a72b31a0-e21b-42ec-8bcb-8343e2b105dd.png.296x216.jpg
20200208,浦东,金桥,伟业金锦苑二村 1室1厅 313万必看好房,313万,1室1厅 | 57.17平米 | 南 | 精装 | 中楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/a45b68b7-63cc-465c-a24f-d69096444ff6_1000.jpg.296x216.jpg
20200208,浦东,金桥,绿城"御"字系列+明珠+景观位置，一览众森兰必看好房,870万,3室2厅 | 108平米 | 南 | 精装 | 高楼层(共16层) | 2015年建 | 板楼,
20200208,浦东,金桥,沪东新村 1室1厅 80万必看好房,80万,1室1厅 | 25.12平米 | 南 | 简装 | 中楼层(共4层) | 1958年建 | 板楼,
20200208,浦东,金桥,WU税费，好户型，健身楼层，精品一房刚需必备必看好房,215万,1室1厅 | 49.73平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/x-se/hdic-frame/d99d7b15-2a9c-45a3-a0e5-95d99d5175dc.png.296x216.jpg
20200208,浦东,金桥,双南两房  户型方正  楼层佳  位置好 住着舒服安心,525万,2室1厅 | 78.14平米 | 南 | 精装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-12d8826e-0de5-4588-ab16-fbb9f286a8cd.jpg.296x216.jpg
20200208,浦东,金桥,金桥花苑正气两房，双天井，简约自住装修，诚意出售！,385万,2室1厅 | 61.33平米 | 南 | 简装 | 低楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-82499d2d-7147-45bb-b62a-879d022ac8e0.png.296x216.jpg
20200208,浦东,金桥,近地铁+电梯房楼层好+户型正气+一梯两户,738万,2室2厅 | 104.69平米 | 南 | 简装 | 高楼层(共11层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-2e2f34df-380d-437b-add9-2b3018c41cef.jpg.296x216.jpg
20200208,浦东,金桥,今日头条新城一期两居，位置安静，楼层虽低，光照充足,865万,2室2厅 | 134.21平米 | 南 | 精装 | 低楼层(共14层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-ae5781a1-a621-4cf5-89fb-c914d2d266d9.png.296x216.jpg
20200208,浦东,金桥,近6+12号双轨 大露台+产权车位（另售） 精装自住,928万,4室2厅 | 137.03平米 | 南 | 精装 | 低楼层(共9层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-c8ce6d0c-8365-452a-baa8-1894784a36ac.jpg.296x216.jpg
20200208,浦东,金桥,全新未住别墅+全屋地暖空调+6米挑高地下室+产权车位。,1900万,3室2厅 | 202平米 | 南 | 精装 | 低楼层(共7层)  | 板楼,https://image1.ljcdn.com/310000-inspection/prod-31deb52e-9b16-46ec-a6fd-2684408dc06c.jpg.296x216.jpg
20200208,浦东,金桥,电梯房中楼层，二改三户型， 满五不唯一， 产权清晰,705万,3室2厅 | 101.86平米 | 南 | 简装 | 中楼层(共9层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-54022680-eece-41ef-8685-fe5da96afdb4.jpg.296x216.jpg
20200208,浦东,金桥,南北户型  精装三房  近地铁,430万,3室1厅 | 88平米 | 南 北 | 精装 | 高楼层(共6层) | 1998年建 | 板楼,https://image1.ljcdn.com/310000-inspection/test-cd826380-5e26-4f8a-988f-3ec32827c380.png.296x216.jpg
20200208,浦东,金桥,证大家园(四期) 3室2厅 1000万,1000万,3室2厅 | 144.1平米 | 南 | 精装 | 低楼层(共11层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-abe3c2bd-1ae0-4154-8813-21a79f61c3a4.jpg.296x216.jpg
20200208,浦东,金桥,绿城御园花园洋房 比邻星河湾 顶楼带阁楼 带双车位,1650万,4室2厅 | 181.16平米 | 南 北 | 精装 | 高楼层(共5层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_FfLrODv7j_1.jpg.296x216.jpg
20200208,浦东,金桥,伴你过暖冬 满五唯一 楼层位置佳 陪伴你的日常生活,285万,2室1厅 | 62.18平米 | 南 | 简装 | 中楼层(共6层) | 1995年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b6303b3e-8165-4670-9e7c-7e31fb25c596.jpg.296x216.jpg
20200208,浦东,金桥,此房满五唯一 无个税 景观楼层 得房率高,270万,2室1厅 | 65.37平米 | 南 | 简装 | 高楼层(共6层) | 1994年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-af53c552-dc49-44aa-a9c9-206d166eaca1.jpg.296x216.jpg
20200208,浦东,金桥,一楼带天井 可做普通住宅税费少 看房方便 自住装修,405万,1室1厅 | 54.83平米 | 南 | 精装 | 低楼层(共6层) | 2003年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d8329ab1-0017-4b8c-a087-1eed68f0d748.jpg.296x216.jpg
20200208,浦东,金桥,原始三房，融创门口，双阳台，三条地铁线，诚心出售,355万,3室1厅 | 82.93平米 | 南 | 精装 | 高楼层(共6层) | 1996年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-d2797ba2-fc90-4a7f-a268-3ecab0c2b8d9.jpg.296x216.jpg
20200208,浦东,金桥,森兰国际社区，带入户花园，精装修带地暖，满五年急售,1090万,3室2厅 | 151.59平米 | 南 | 精装 | 低楼层(共20层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_hnOHw7xJl_1.jpg.296x216.jpg
20200208,浦东,金桥,浦江东旭公寓+满四唯一+随时可看+非一楼+双南双阳台,370万,2室2厅 | 77.49平米 | 南 | 毛坯 | 低楼层(共14层) | 2007年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-892f8611-5316-4605-9ff8-2393046d15b5.jpg.296x216.jpg
20200208,浦东,金桥,双南户型  房型正气  位置好 有钥匙  诚意出售,286万,2室1厅 | 66.44平米 | 南 | 简装 | 高楼层(共6层) | 1997年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_MYjFCaejB_1.jpg.296x216.jpg
20200208,浦东,金桥,南北通透户型，景观楼层，一手动迁少税，看房随时,550万,2室2厅 | 88.89平米 | 南 北 | 毛坯 | 高楼层(共14层) | 2011年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_Q6sceZzNr_1.jpg.296x216.jpg
20200208,浦东,金桥,福山 推荐 2+1户型 总价低 中空调带地暖 精装修3年,766万,3室2厅 | 102.36平米 | 南 | 精装 | 低楼层(共12层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b8e243cd-5a13-4b8d-84a9-ad10254a198b.jpg.296x216.jpg
20200208,浦东,金桥,仁恒森兰少有的全新空中别墅，随时可以入住，定期保养房主自荐,2350万,5室2厅 | 335.4平米 | 南 | 精装 | 中楼层(共14层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_DMXB8YC1Q_1.jpg.296x216.jpg
20200208,浦东,金桥,高层三房，视野可俯瞰浦东，户型方正，全明户型！,755万,3室2厅 | 126.07平米 | 南 | 简装 | 高楼层(共14层) | 2005年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_x5lCvXtur_1.jpg.296x216.jpg
20200208,浦东,金桥,近地铁，户型正，中间楼层，毛坯房可按照喜好装修改造,388万,3室1厅 | 89.3平米 | 南 | 毛坯 | 中楼层(共6层) | 1992年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-b1982185-2874-4bfc-a98c-fc88806f4a0a.jpg.296x216.jpg
20200208,浦东,金桥,仁恒森兰雅苑一期 精装四房，带私家花园和假山鱼塘！,1398万,4室2厅 | 214.33平米 | 南 | 精装 | 低楼层(共20层) | 2013年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-47d41143-0525-4ac5-b0f2-c9e78ee0ec28.jpg.296x216.jpg
20200208,浦东,金桥,产权满五唯一+带中 央空调地暖+家具家电全有+看房随时,1250万,4室2厅 | 145.56平米 | 南 | 精装 | 低楼层(共5层) | 2008年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_gZjd5lhb9_1.jpg.296x216.jpg
20200208,浦东,金桥,绿城洋房带阁楼，全进口家具，满两年税费少，位置好,1650万,4室3厅 | 181平米 | 南 北 | 精装 | 高楼层(共5层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_7J6BlMETt_1.jpg.296x216.jpg
20200208,浦东,金桥,一期三房降价诚售，价格一降再降，采光特好，税少,1068万,3室2厅 | 158.04平米 | 南 | 精装 | 高楼层(共14层) | 2012年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_yybIbVMlx_1.jpg.296x216.jpg
20200208,浦东,金桥,南北全明大两房，客厅朝南带阳台，满五唯一，看房方便,470万,2室2厅 | 85.8平米 | 南 | 简装 | 高楼层(共6层) | 1999年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-e698f003-cdb4-43d1-8007-51d9915337c7.jpg.296x216.jpg
20200208,浦东,金桥,6号线地铁口，满五唯一，税费少，精装2房，业主急售房主自荐,409万,2室1厅 | 73.25平米 | 南 | 精装 | 低楼层(共9层) | 2006年建 | 板楼,https://image1.ljcdn.com/310000-inspection/pc1_9fmLaO4QL_1.jpg.296x216.jpg
20200208,浦东,金桥,仁恒二期央座，经典大四房，四房朝南，满两年诚心卖,1570万,4室2厅 | 212平米 | 南 | 精装 | 低楼层(共19层) | 2014年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-67a3db52-3911-4047-ae78-788e95143f2f.jpg.296x216.jpg
20200208,浦东,金桥,02年小区 华为 太茂 通用 次新房,498万,3室1厅 | 101.88平米 | 南 | 精装 | 低楼层(共6层) | 2002年建 | 板楼,https://image1.ljcdn.com/310000-inspection/prod-7c5abe2b-0b07-4fd6-8f3c-f63420eb8281.jpg.296x216.jpg
